seed,sheet_name,variant,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
17,dorklord2,V0,0.06265708525271092,0.06279459029406725,247.7872049243206,109.24300247782904,0.47058823529411764,0.02141138881907864,17
17,dorklord2,V1,0.03691695145339283,0.042270243341298364,148.04273615858526,92.98441120762784,0.5294117647058824,0.043262516467140334,17
17,dorklord2,V2,0.02391944049203205,0.024175639962212763,95.74872775509142,63.452061792645296,0.47058823529411764,0.02141138881907864,17
17,dorklord2,V3,0.010566686395698754,0.011765493158391892,42.05544657844487,33.377836534579274,0.5294117647058824,0.039258246710793296,17
17,ducky,V0,0.00024211941176470586,0.00024211949175610646,32873.878108714314,198.718929753466,0.058823529411764705,-0.12738635694078132,17
17,ducky,V1,2.9162941176470587e-05,8.303446020992092e-05,4088.653746045729,199.84078109031657,0.8235294117647058,0.10307778293646697,17
17,ducky,V2,5.023991302650973e-06,5.402827155217533e-06,669.7417495976712,148.94290161450107,0.11764705882352941,-0.11524816833200449,17
17,ducky,V3,1.2671764705882355e-06,1.6125732450305119e-06,163.8309506668222,77.472853413238,0.4117647058823529,-0.023205068414165447,17
17,duko,V0,0.009661200588235296,0.009661457516624864,2664.4479918283123,185.5601835262139,0.17647058823529413,-0.08708807002240587,17
17,duko,V1,0.00934725224443685,0.009379279444533598,2584.8715829789926,184.95383947116696,0.17647058823529413,-0.08708807002240587,17
17,duko,V2,0.0005618410815006051,0.0005698355381487324,156.94861436470683,86.02669387990487,0.17647058823529413,-0.08708807002240587,17
17,duko,V3,0.0006542443010579912,0.0007557568692965865,188.24215161116095,85.33284300580274,0.4117647058823529,-0.018139069308336392,17
17,elgato,V0,0.0036883882352941183,0.0036884154129716816,3065.9591944978456,187.58460825181876,0.29411764705882354,-0.059248449299175346,17
17,elgato,V1,0.00012211176470588235,0.0001229299291083674,100.0,200.0,0.7058823529411765,0.059248449299175346,17
17,elgato,V2,0.00010190550822057845,0.00010312640255112189,85.99917891010666,59.25162299160552,0.29411764705882354,-0.059248449299175346,17
17,elgato,V3,0.00022739258823529411,0.0002494496628068889,191.23509906547625,90.67602412287079,0.35294117647058826,-0.02831661697862032,17
17,elon,V0,6.260529411764708e-05,6.26099988725725e-05,1977.0326915783482,180.73935704556322,0.35294117647058826,-0.04343678116643227,17
17,elon,V1,3.344705882352941e-06,3.431641692525948e-06,100.0,200.0,0.6470588235294118,0.04343678116643227,17
17,elon,V2,1.5072380350112697e-06,1.6810512293819669e-06,52.47780524286405,38.773696745825326,0.4117647058823529,-0.03743438020604813,17
17,elon,V3,3.4768235294117648e-06,4.889007008525531e-06,100.94802150035011,57.21985607301322,0.5882352941176471,0.03150198006227279,17
17,eyeearn,V0,1.4819411764705884e-05,1.4819445294056367e-05,8456.213510135145,195.2433041688029,0.17647058823529413,-0.054928970001262206,17
17,eyeearn,V1,1.8058823529411764e-07,1.8331907252913206e-07,100.0,200.0,0.7647058823529411,0.054928970001262206,17
17,eyeearn,V2,6.663249236408368e-07,6.785223168875029e-07,383.334118756835,128.9600367920546,0.17647058823529413,-0.054928970001262206,17
17,eyeearn,V3,4.6764705882352955e-08,5.1747691053918205e-08,25.023381595323436,29.08260241409088,0.7647058823529411,0.054928970001262206,17
17,feces,V0,0.019815545882352938,0.01981936734350994,1851.8403241897825,177.65516883465008,0.29411764705882354,-0.12073736832907589,17
17,feces,V1,0.0012534541176470585,0.0013124825737509812,100.0,200.0,0.7058823529411765,0.12073736832907589,17
17,feces,V2,0.001047965003353583,0.0011121356055935254,112.54851386344575,62.435443790965984,0.29411764705882354,-0.12073736832907589,17
17,feces,V3,0.00036499043583732254,0.0004311190596694349,29.969956176139156,30.840475407774676,0.6470588235294118,0.10152937358263946,17
17,fefeoneth,V0,0.03154938968499124,0.03155500449222508,930.2124015244923,163.79011919740074,0.35294117647058826,-0.07614393732224206,17
17,fefeoneth,V1,0.015743270466483182,0.022159759180098156,496.518928444131,117.91251844230413,0.4117647058823529,-0.05755740867194125,17
17,fefeoneth,V2,0.004824868017117147,0.0048879564037144045,142.80371432827937,82.00382528203643,0.35294117647058826,-0.07614393732224206,17
17,fefeoneth,V3,0.006941547199483487,0.007197976970600562,206.1607956871565,98.0360977108957,0.4117647058823529,-0.05755740867194125,17
17,feistydogenft,V0,0.002240427647058824,0.002240465090496903,2519.686364712948,184.99663324272484,0.11764705882352941,-0.06611848199417451,17
17,feistydogenft,V1,9.092235294117647e-05,9.184037398724837e-05,100.0,200.0,0.8823529411764706,0.06611848199417451,17
17,feistydogenft,V2,0.00012228567908526065,0.0001229788664242924,139.5421605331708,80.92127145243062,0.11764705882352941,-0.06611848199417451,17
17,feistydogenft,V3,2.2779823529411768e-05,2.401448818942432e-05,24.538065081404223,28.263175426826482,0.8823529411764706,0.06611848199417451,17
17,fighttomaga,V0,0.026678130566341985,0.026686343365079412,1328.9730384455088,171.83667542857427,0.11764705882352941,-0.16171148078230527,17
17,fighttomaga,V1,0.002199770588235294,0.0022905011723021768,100.0,200.0,0.8823529411764706,0.16171148078230527,17
17,fighttomaga,V2,0.0010718056351474831,0.0011977484032925654,60.487649865480094,42.374251901236796,0.35294117647058826,-0.05840264305868307,17
17,fighttomaga,V3,0.00036915258823529417,0.0004324866923444685,16.75628101482017,18.83492111869219,0.8823529411764706,0.16171148078230527,17
17,firstreply,V0,0.025597534521820925,0.025605308822979327,1414.2461801396435,172.61664168953143,0.11764705882352941,-0.1620725106807288,17
17,firstreply,V1,0.002076234410129305,0.002169341375732927,101.676732948489,192.8374148235912,0.8235294117647058,0.1356756455813525,17
17,firstreply,V2,0.0006151793795709127,0.0007836801756647134,42.734559084316786,30.164285223187402,0.5294117647058824,-0.006636055295030491,17
17,firstreply,V3,0.0019543876253041675,0.0024632271862060806,109.89553691482814,60.333939242151615,0.23529411764705882,-0.11451886244256722,17
17,fisttrumppump,V0,0.4779118157651528,0.5110294566890556,208.25242969678362,92.33495283375267,0.35294117647058826,-0.06923925084570579,17
17,fisttrumppump,V1,0.4803893604715223,0.5203840717605408,204.67588065480012,91.2051761491321,0.47058823529411764,0.05761650271061809,17
17,fisttrumppump,V2,0.4716527343561862,0.4945572793366892,199.60364671125984,92.3187888633249,0.35294117647058826,-0.06923925084570579,17
17,fisttrumppump,V3,0.2595549149634582,0.28776600859686025,94.20130457448121,62.126257152494425,0.4117647058823529,-0.002087705218414452,17
17,floos,V0,0.015227131176470584,0.015227292790060142,2400.0003662844706,184.43774216239393,0.4117647058823529,0.011612054603177846,17
17,floos,V1,0.0023962472105342426,0.005265776227478878,381.2508585352788,184.9503808327477,0.47058823529411764,-0.06376643774587029,17
17,floos,V2,0.0006266001751382192,0.0006558205897451586,98.81532433305128,64.62525534166829,0.4117647058823529,0.011612054603177846,17
17,floos,V3,0.0010281238823529413,0.0011545622075652745,165.4809702596399,86.82742106620054,0.35294117647058826,-0.08726489615902702,17
17,fofar,V0,7.015176470588234e-05,7.015492695791641e-05,1442.399698452294,175.299473437127,0.29411764705882354,-0.06943615776758041,17
17,fofar,V1,4.948235294117646e-06,4.992866676275146e-06,100.0,200.0,0.7058823529411765,0.06943615776758041,17
17,fofar,V2,2.672314346432172e-06,2.775643679430009e-06,56.71377819839444,43.12980602866072,0.29411764705882354,-0.06943615776758041,17
17,fofar,V3,1.1163529411764706e-05,1.1375263668566622e-05,226.001455139173,105.49096255936547,0.29411764705882354,-0.06943615776758041,17
17,forest,V0,0.046665921552823675,0.04667925866548605,1419.7363255189891,173.65661763356798,0.23529411764705882,-0.1448303413737902,17
17,forest,V1,0.005537521870446602,0.007745100001369654,164.36575040001466,188.02329675502818,0.5882352941176471,0.0506686135112731,17
17,forest,V2,0.00938831099368169,0.009737356970773338,293.72665895857256,113.03686832620079,0.23529411764705882,-0.1448303413737902,17
17,forest,V3,0.004115716778572082,0.005045825316617975,120.93582546810033,64.91999799309207,0.35294117647058826,-0.055475532022707746,17
17,gamestop,V0,0.002329398823529412,0.002329573436447111,1011.5554298140839,166.51897328861145,0.35294117647058826,-0.0633390661568179,17
17,gamestop,V1,0.00023450117647058825,0.0002362293768900946,100.0,200.0,0.6470588235294118,0.0633390661568179,17
17,gamestop,V2,2.091627469256394e-05,2.633400503987128e-05,9.24630278458986,9.097788260935836,0.7647058823529411,0.1017960971021241,17
17,gamestop,V3,0.0003535368190814311,0.00041828300985679694,158.38074934103227,77.62501732302046,0.4117647058823529,-0.024674592290281756,17
17,gameswift,V0,0.07699017964724132,0.07736104469752073,145.4041017074556,82.9565277144416,0.17647058823529413,-0.08514521564274224,17
17,gameswift,V1,0.0534459670718646,0.07534383244724908,101.26115406528298,59.688396016510545,0.4117647058823529,-0.026872227206672383,17
17,gameswift,V2,0.02868668383596453,0.030842554721910744,56.19820870581383,41.71890945363752,0.17647058823529413,-0.08514521564274224,17
17,gameswift,V3,0.012699249844869238,0.014666460302977745,24.73068711820538,21.133938024801147,0.23529411764705882,-0.06624060082291991,17
17,gdog,V0,0.00010870294117647058,0.00010870313180725697,3980.1717022437906,190.37907114325174,0.4117647058823529,-0.004002770370807259,17
17,gdog,V1,2.747058823529412e-06,2.7545918882092566e-06,100.0,200.0,0.5882352941176471,0.004002770370807259,17
17,gdog,V2,2.31253579281378e-06,2.3280609257098545e-06,85.13780092713137,59.33413624769577,0.4117647058823529,-0.004002770370807259,17
17,gdog,V3,3.5732352941176472e-06,4.27471002800534e-06,130.5857830970194,72.87262444356084,0.5882352941176471,0.00156449904593994,17
17,gikocat,V0,1.087415067895121,1.1087848635361282,63.454653384031644,46.83610491989828,0.11764705882352941,-0.1506880610160974,17
17,gikocat,V1,1.283719762769879,1.3979984307298114,73.8373678662014,51.69354174472828,0.11764705882352941,-0.1506880610160974,17
17,gikocat,V2,1.351045026796898,1.5144032654531125,87.92304983989044,54.66202981686384,0.23529411764705882,-0.09394102688307722,17
17,gikocat,V3,1.3240226037674556,1.766682604426056,70.41716545129113,48.19541765770401,0.058823529411764705,-0.17039935126577735,17
17,ginnanthecat,V0,2.6438823529411765e-05,2.6439137211160808e-05,10173.518774649805,195.40934255136833,0.058823529411764705,-0.19179719422666267,17
17,ginnanthecat,V1,3.111764705882353e-07,3.3677536587289683e-07,100.0,200.0,0.9411764705882353,0.19179719422666267,17
17,ginnanthecat,V2,1.076793553890074e-06,1.0851519226875873e-06,421.58985120986586,128.93084457756757,0.058823529411764705,-0.19179719422666267,17
17,ginnanthecat,V3,4.1194117647058826e-07,5.634235163920029e-07,158.11915029247106,70.42221149040707,0.5294117647058824,-0.015695184163548582,17
17,gme,V0,0.028873027976422248,0.028875036181849004,1098.6853246765982,168.75546987932967,0.35294117647058826,-0.06363399110373891,17
17,gme,V1,0.007398509005160373,0.015081757672255966,257.83681799821505,197.05433019623388,0.7647058823529411,0.10401856916523945,17
17,gme,V2,0.0017597142687761347,0.0018275508225613292,68.42991243783584,49.69317467341228,0.35294117647058826,-0.06363399110373891,17
17,gme,V3,0.004861176341004919,0.005181187140986785,188.98250178488192,93.68544432667032,0.23529411764705882,-0.10401856916523945,17
17,groyper,V0,0.05045027992449195,0.050480653503412104,606.5286169872472,148.99936051862446,0.17647058823529413,-0.10576915376287588,17
17,groyper,V1,0.008675768823529412,0.008824272057962362,100.0,200.0,0.8235294117647058,0.10576915376287588,17
17,groyper,V2,0.014820757262419156,0.015145445307389146,183.5341128897896,92.15189060674408,0.17647058823529413,-0.10576915376287588,17
17,groyper,V3,0.010597986565095467,0.011296104012272332,124.48134491881537,73.6589588840591,0.23529411764705882,-0.09125203513688572,17
17,guacamole,V0,3.7588235294117643e-07,3.759145710209732e-07,1625.490196078431,177.30441013614748,0.23529411764705882,0.03921568627450978,17
17,guacamole,V1,2.1235294117647057e-07,2.754995462791182e-07,974.5098039215684,188.87368901048794,0.17647058823529413,-0.039215686274509796,17
17,guacamole,V2,1.2995198205036456e-08,1.4560573712758742e-08,60.36271025102622,43.32274192308232,0.23529411764705882,0.03921568627450978,17
17,guacamole,V3,1.8529411764705883e-08,2.6895221530533456e-08,72.35294117647058,51.81360401210176,0.29411764705882354,0.0196078431372549,17
17,gummy,V0,0.030713815808394194,0.030715649286176334,986.9291359108654,165.98131251193794,0.17647058823529413,-0.06824515420023135,17
17,gummy,V1,0.0031503711764705885,0.003166461553126678,100.0,200.0,0.8235294117647058,0.06824515420023135,17
17,gummy,V2,0.002571168233352411,0.002596469156919107,83.68837574593122,58.25928275543678,0.17647058823529413,-0.06824515420023135,17
17,gummy,V3,0.006156248027972846,0.006206226633598267,197.7182025218284,98.72192446983166,0.17647058823529413,-0.06824515420023135,17
17,habibisol,V0,0.030275722059515127,0.03027796515878138,2789.158351636426,185.73580685427424,0.47058823529411764,0.08083908854263445,17
17,habibisol,V1,0.013398210490661361,0.022045692860551892,1177.1400498036503,184.09115208836133,0.29411764705882354,-0.20848969910510223,17
17,habibisol,V2,0.003034726416599104,0.003356851692693482,303.0796570024872,107.68653276254314,0.47058823529411764,0.08083908854263445,17
17,habibisol,V3,0.0005249958343429709,0.000724811192267708,40.232665123215796,43.98643686018007,0.5882352941176471,-0.07608051534937277,17
17,hami,V0,0.027043822540530307,0.02704528579671379,1737.2769645066596,178.8011746027946,0.23529411764705882,-0.06580567416521907,17
17,hami,V1,0.006721823604700146,0.009828841085839347,413.3829152503541,146.01624931770309,0.5294117647058824,-0.011313414748557004,17
17,hami,V2,0.001596713535346175,0.001663340336098411,106.08301472188319,66.61243133703579,0.23529411764705882,-0.06580567416521907,17
17,hami,V3,0.0031205246945594607,0.0033154106740870956,201.6308785707496,95.81999186880306,0.29411764705882354,-0.05361391016954786,17
17,hana,V0,0.004603141764705882,0.0046031568279599295,6827.096786989467,194.14761116609768,0.29411764705882354,-0.06107229263496025,17
17,hana,V1,0.0035352347058823534,0.00402482343154184,5228.250772867145,195.47750831202046,0.5294117647058824,-0.008986312943298864,17
17,hana,V2,0.00016940198966683024,0.00017300123004254108,252.42227680895866,109.44712368557752,0.29411764705882354,-0.06107229263496025,17
17,hana,V3,1.7190588235294123e-05,2.019470931588126e-05,23.83675144415875,28.098895853713113,0.7058823529411765,0.06107229263496025,17
17,harrypottertrumphomersimpson777inu,V0,0.012720243529411764,0.012720393236572336,2813.595298330211,186.48543557481327,0.29411764705882354,-0.1007678255932291,17
17,harrypottertrumphomersimpson777inu,V1,0.0004612064705882353,0.0004653171542140719,100.0,200.0,0.7058823529411765,0.1007678255932291,17
17,harrypottertrumphomersimpson777inu,V2,0.00045743682566607964,0.0004613072918332073,102.64280190615513,66.79462397355637,0.29411764705882354,-0.1007678255932291,17
17,harrypottertrumphomersimpson777inu,V3,0.0011350670588235292,0.001191023601766441,247.62901762617085,108.43227327125709,0.29411764705882354,-0.1007678255932291,17
17,hawk2,V0,0.0030493794117647057,0.0030497288594725927,1153.270181420158,169.63486290513413,0.4117647058823529,-0.036299106583179135,17
17,hawk2,V1,0.0003840033159715358,0.0005835518332757054,143.3698809002245,197.73164132575488,0.5294117647058824,0.025152583127380435,17
17,hawk2,V2,0.00018220272217738797,0.00019664848829980424,67.04190710402015,110.98006733537204,0.5882352941176471,0.036299106583179135,17
17,hawk2,V3,0.0003530685204065909,0.00048538751074632327,142.78921539115206,74.64714749144531,0.29411764705882354,-0.1424257582876652,17
17,hege,V0,0.04546083964004341,0.04561156319637787,273.20104589156915,113.47520149952611,0.17647058823529413,-0.10469632306198219,17
17,hege,V1,0.01752869411764706,0.017877181212865943,100.0,200.0,0.8235294117647058,0.10469632306198219,17
17,hege,V2,0.00902925382337635,0.009728261345943724,57.00233527793114,42.32122098892627,0.29411764705882354,-0.05222692461715553,17
17,hege,V3,0.0035047936834732823,0.0039709468247318075,19.463131200018406,21.891222794160434,0.8823529411764706,0.1592435926297716,17
17,hehecat,V0,0.042207065872790335,0.04223048766927139,718.2313775840785,154.84652918975593,0.11764705882352941,-0.14175931942743866,17
17,hehecat,V1,0.011815328630792583,0.014936480816824737,211.65882260208008,118.58774520329125,0.47058823529411764,0.012069953733188145,17
17,hehecat,V2,0.009456310752732252,0.009526966068399978,163.66485647876647,87.73239689130598,0.11764705882352941,-0.14175931942743866,17
17,hehecat,V3,0.008711014532955814,0.00925428425178571,147.65930440617038,80.39623993156758,0.11764705882352941,-0.14175931942743866,17
17,hemule,V0,0.03095861269583977,0.030960561784612633,1181.3935347252311,170.62348140146807,0.17647058823529413,-0.062156531609749786,17
17,hemule,V1,0.002668435882352941,0.0026897765769024274,100.0,200.0,0.8235294117647058,0.062156531609749786,17
17,hemule,V2,0.003215892253375427,0.0032351917474743373,124.24827026917686,75.61802564337677,0.17647058823529413,-0.062156531609749786,17
17,hemule,V3,0.0006720984705882354,0.0007083647276440546,24.76359191738553,28.590843260920995,0.8235294117647058,0.062156531609749786,17
17,historyofpepe,V0,0.01333853,0.013338723147681272,1746.849109352738,179.28930523653443,0.29411764705882354,-0.05673055144861636,17
17,historyofpepe,V1,0.0007707699999999999,0.0007741053174395814,100.0,200.0,0.7058823529411765,0.05673055144861636,17
17,historyofpepe,V2,0.0006075238802454707,0.0006149282223224088,80.58903260234648,56.74730737563745,0.29411764705882354,-0.05673055144861636,17
17,historyofpepe,V3,0.0014687833863900968,0.0016198793193796404,189.0747307117944,91.10312612672693,0.4117647058823529,-0.028533109503822516,17
17,honk,V0,0.022395163529411767,0.022395909374190743,1604.5523601355953,177.5060493627501,0.23529411764705882,-0.04826290254452262,17
17,honk,V1,0.0014203864705882353,0.0014320980810335583,100.0,200.0,0.7647058823529411,0.04826290254452262,17
17,honk,V2,0.000933533885487152,0.0009511477744449197,68.4715801336027,50.047284985489824,0.23529411764705882,-0.04826290254452262,17
17,honk,V3,0.000370699411764706,0.00040634367712898644,25.353323835100845,29.62046326382714,0.7647058823529411,0.04826290254452262,17
17,hund,V0,0.034623880662574456,0.034635827423309916,470.2670750435903,139.8089540330743,0.23529411764705882,-0.07224268652481208,17
17,hund,V1,0.02608228640828356,0.03495226847056181,356.75930443791526,126.3926921681519,0.35294117647058826,-0.0031416297341296446,17
17,hund,V2,0.00463323246558074,0.004733401153993846,63.6466491914633,47.60307621930739,0.29411764705882354,-0.024710233187993622,17
17,hund,V3,0.004839996130919452,0.006851087398988909,64.36979761177794,44.04288851229066,0.29411764705882354,-0.03781923799451072,17
17,iiiilovvvyouuuu,V0,0.028426306870522867,0.028429466586571125,1735.5690651298403,178.3024395297308,0.23529411764705882,-0.07726868396527539,17
17,iiiilovvvyouuuu,V1,0.0017352747058823528,0.0017849468318049666,100.0,200.0,0.7647058823529411,0.07726868396527539,17
17,iiiilovvvyouuuu,V2,0.0020681404520672855,0.0021198954436577764,131.19730436120864,75.96482261436257,0.23529411764705882,-0.07726868396527539,17
17,iiiilovvvyouuuu,V3,0.003966340687190651,0.004161148033646653,244.03862300823786,105.58789150091263,0.23529411764705882,-0.07726868396527539,17
17,illuminaticoin,V0,9.391176470588238e-06,9.391277241956716e-06,1036.0267822437274,167.57311682831838,0.29411764705882354,-0.019149521499635704,17
17,illuminaticoin,V1,9.088235294117646e-07,9.098642432673517e-07,100.0,200.0,0.5882352941176471,0.019149521499635704,17
17,illuminaticoin,V2,1.1945868260440086e-07,1.2701842164809786e-07,13.411186523934242,12.442409461450437,0.29411764705882354,-0.019149521499635704,17
17,illuminaticoin,V3,2.5905882352941175e-07,2.6430107609226533e-07,28.33101448772797,33.175636365600184,0.5882352941176471,0.019149521499635704,17
17,inferno2,V0,2.1175882352941176e-05,2.126522084642101e-05,5131.034387867265,176.36162206470627,0.5294117647058824,1.6612675096120142,17
17,inferno2,V1,2.0395294117647057e-05,2.084349383606591e-05,5114.566281637431,180.41871234352425,0.47058823529411764,1.6533183840158299,17
17,inferno2,V2,1.6622898431478948e-06,2.0063983871533186e-06,233.62094579944127,116.33086554241426,0.6470588235294118,2.0771129981495484,17
17,inferno2,V3,2.6371176470588233e-06,4.082597608789545e-06,515.0280301396639,94.89901595259647,0.47058823529411764,-1.0537091564840733,17
17,iq50,V0,4.741470588235294e-05,4.7415784601878773e-05,1503.8592385488791,176.3242857697482,0.23529411764705882,-0.02484372851595778,17
17,iq50,V1,3.185294117647059e-06,3.2013113122042752e-06,100.0,200.0,0.7058823529411765,0.02484372851595778,17
17,iq50,V2,1.132584757507712e-06,1.2713444045964274e-06,36.7535818162803,29.78460896951885,0.23529411764705882,-0.02484372851595778,17
17,iq50,V3,6.651176470588235e-06,6.6958894326383294e-06,210.95274697166923,102.08387321765042,0.23529411764705882,-0.02484372851595778,17
17,jeoboden,V0,0.026136719995663877,0.02619234384040361,992.7967421244779,161.9557267586618,0.35294117647058826,0.14911756052096992,17
17,jeoboden,V1,0.0031610370588235296,0.003594048742316534,100.0,200.0,0.6470588235294118,-0.14911756052096992,17
17,jeoboden,V2,0.0013460275631553796,0.0017314790679590006,43.88529278673243,38.322154704991405,0.47058823529411764,0.24984778582461006,17
17,jeoboden,V3,0.0015026489095513482,0.002278792954204135,39.22187399769276,44.84516222124225,0.5882352941176471,-0.1812106510831215,17
17,jesuscoin,V0,1.04e-06,1.0400226241883055e-06,1757.983193277311,179.32361119591033,0.17647058823529413,-0.062114845938375365,17
17,jesuscoin,V1,1.04e-06,1.0400226241883055e-06,1757.983193277311,179.32361119591033,0.17647058823529413,-0.062114845938375365,17
17,jesuscoin,V2,4.7515486924117957e-08,4.820592791424335e-08,81.18875055636956,57.00242633088999,0.17647058823529413,-0.062114845938375365,17
17,jesuscoin,V3,2.0705882352941175e-08,3.32318061678337e-08,33.72549019607843,31.627729250661208,0.5294117647058824,0.062114845938375365,17
17,k9financedao,V0,6.522588235294117e-05,6.522618158918918e-05,2000.0602989398342,181.75610885984665,0.47058823529411764,-0.029852018008099373,17
17,k9financedao,V1,6.901176470588235e-06,1.6100074899350805e-05,206.0543515651875,198.88110972976511,0.5882352941176471,0.0323103147596358,17
17,k9financedao,V2,2.690894538586553e-06,2.7745931938438886e-06,82.86434389994065,57.70836165279809,0.47058823529411764,-0.029852018008099373,17
17,k9financedao,V3,3.4832352941176472e-06,4.62443391130201e-06,108.48512937167149,63.195554449698946,0.35294117647058826,-0.019066539578284865,17
17,katanainu,V0,0.005644172941176471,0.005644357647193815,1684.469728691338,178.38372839111335,0.17647058823529413,-0.10041358158538878,17
17,katanainu,V1,0.005289618412226244,0.005433611921467679,1592.103835633104,179.6086623045807,0.11764705882352941,-0.11042025931548947,17
17,katanainu,V2,0.0002728651055917879,0.0002849487308789827,83.52378163835522,56.932078890142435,0.17647058823529413,-0.10041358158538878,17
17,katanainu,V3,0.0006034159819711822,0.0007018400593510695,181.48812874521082,86.70475103364545,0.23529411764705882,-0.08826899199737599,17
17,kekistan,V0,0.0001294805882352941,0.00012948568653579846,2091.366381770334,181.98266249484763,0.17647058823529413,-0.12057679092518783,17
17,kekistan,V1,6.419411764705883e-06,6.521436597416067e-06,100.0,200.0,0.8235294117647058,0.12057679092518783,17
17,kekistan,V2,8.251655038115025e-06,8.336407592933833e-06,136.59148244479343,79.06229031482721,0.17647058823529413,-0.12057679092518783,17
17,kekistan,V3,1.3648176470588236e-05,1.4865284534583172e-05,214.63907449968366,97.23634083062814,0.29411764705882354,-0.07092310119818392,17
17,kiboshib,V0,0.00023870294117647061,0.00023872311580081022,2762.9584158410175,185.0271060990068,0.058823529411764705,-0.1385509348991023,17
17,kiboshib,V1,0.00019907117647058824,0.00021712714170436147,2429.8569582509713,188.25660665554466,0.23529411764705882,-0.10646888576778693,17
17,kiboshib,V2,1.5832582003835788e-05,1.628330931219245e-05,187.1000036623202,91.81976241924919,0.058823529411764705,-0.1385509348991023,17
17,kiboshib,V3,2.408470588235294e-05,2.499160188355045e-05,256.47825854410246,111.0745896115237,0.058823529411764705,-0.1385509348991023,17
17,kimbo,V0,0.0011173029411764707,0.0011173247324143085,1920.686278791945,180.87912357460237,0.17647058823529413,-0.06377496200762793,17
17,kimbo,V1,0.00037276411764705885,0.0006103598001709368,684.6320066173073,194.75318674424693,0.5294117647058824,-0.018443264807268184,17
17,kimbo,V2,5.1754896294430344e-05,5.230034186252808e-05,90.3650554493761,61.3122525478763,0.17647058823529413,-0.06377496200762793,17
17,kimbo,V3,0.00012324,0.0001275953080918684,211.67625671663032,99.98900927168307,0.23529411764705882,-0.04937736160769459,17
17,kittenhaimer,V0,0.28021877435773923,0.2831702256181326,246.7382293717971,104.85241688306056,0.11764705882352941,-0.15575198797376685,17
17,kittenhaimer,V1,0.14189485443929561,0.14887347223920006,128.73959700095153,72.19086081465255,0.11764705882352941,-0.15575198797376685,17
17,kittenhaimer,V2,0.17708559985021513,0.18074892112974963,158.2585430759143,82.87227104573086,0.11764705882352941,-0.15575198797376685,17
17,kittenhaimer,V3,0.06226086774334973,0.06466415038423609,55.76739747346618,41.39173994634462,0.11764705882352941,-0.15575198797376685,17
17,koalaai,V0,1.9992941176470585e-05,1.9994528369178463e-05,1471.2052238719175,175.36810219917294,0.29411764705882354,-0.06840203296997609,17
17,koalaai,V1,1.0270588235294116e-05,1.3846400679046734e-05,814.2587060115163,189.37362857980176,0.47058823529411764,0.0011484168276273499,17
17,koalaai,V2,6.933236003788284e-07,7.322189765720556e-07,53.977531718342206,40.776521247993394,0.29411764705882354,-0.06840203296997609,17
17,koalaai,V3,3.1405882352941176e-06,3.18354685661061e-06,228.89093017758836,105.5909327036651,0.29411764705882354,-0.06840203296997609,17
17,komainu,V0,0.0869451386358605,0.08791803267715156,195.22767179268186,95.20876166191454,0.17647058823529413,-0.14960360063110975,17
17,komainu,V1,0.02701693333243061,0.028767296162120655,53.51247154190529,73.82822949841555,0.8235294117647058,0.14960360063110975,17
17,komainu,V2,0.044365543104551576,0.045663016041920135,100.21100502268806,64.04599310020704,0.17647058823529413,-0.14960360063110975,17
17,komainu,V3,0.02333865785477223,0.024517412325970156,51.858425268090826,39.907616898599144,0.17647058823529413,-0.14960360063110975,17
17,leash,V0,1654.4379566609762,1871.7180205204986,739.2925161145698,144.7074305371569,0.23529411764705882,-0.0563200332751304,17
17,leash,V1,214.09426039900478,214.7515698361664,98.45765416515397,193.94376947889356,0.7647058823529411,0.0563200332751304,17
17,leash,V2,55.53365928823287,56.552123826685225,26.095202596458833,22.902221265279863,0.23529411764705882,-0.0563200332751304,17
17,leash,V3,20.889317091369236,25.618612389098427,9.489101559526725,10.152079969345047,0.7647058823529411,0.0563200332751304,17
17,lethimcook,V0,0.026008538764751735,0.026015133368862173,1262.1550840717236,170.8923178529684,0.4117647058823529,0.008823677386456655,17
17,lethimcook,V1,0.002228310588235294,0.0023090292539506728,100.0,200.0,0.5882352941176471,-0.008823677386456655,17
17,lethimcook,V2,0.0006865387568226353,0.000799291101748265,38.012274648806866,29.586344787264323,0.5294117647058824,0.0825666420010823,17
17,lethimcook,V3,0.00405178146203955,0.0043315443921672315,194.47926361620455,95.9954531842235,0.35294117647058826,-0.05920876929771295,17
17,lilyscoin,V0,0.2008149693579605,0.20093229344863767,864.9090897934722,159.4504483626306,0.058823529411764705,-0.21078268141757453,17
17,lilyscoin,V1,0.13393038109580666,0.13779352690569008,594.889476821037,142.71038753013684,0.058823529411764705,-0.21078268141757453,17
17,lilyscoin,V2,0.1707841273940003,0.1724687407047815,715.3998905429185,153.99023814917624,0.058823529411764705,-0.21078268141757453,17
17,lilyscoin,V3,0.038246030425894084,0.04062386368277878,173.0749216299912,84.54336787939984,0.058823529411764705,-0.21078268141757453,17
17,literallyme,V0,0.012762412352941177,0.012762525364335687,7843.02543641822,194.5483383970516,0.23529411764705882,-0.12920626427065793,17
17,literallyme,V1,0.004866312754857691,0.0073188981094017835,3081.8124449665715,193.7427763447378,0.5882352941176471,-0.026854326321312322,17
17,literallyme,V2,0.00013147297790172023,0.0001462035322367798,91.3640081606874,56.33157701167553,0.35294117647058826,-0.08735697315088539,17
