sheet_name,model,note,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
strategicbitcoinreserve,persistence,ok,0.4251522941176471,0.6057194043482025,53.91520525358222,38.567877201283856,0.0,0.0,17
strategicbitcoinreserve,arima,ok,1.850885064525941,1.9297542345557774,369.3645838385272,114.15636313983448,0.29411764705882354,-0.1527003785010248,17
strategicbitcoinreserve,prophet,ok,0.3975686590608265,0.6205035124255556,39.02876553178081,50.143330016159204,0.7647058823529411,0.2169469588199047,17
strategicbitcoinreserve,random_forest,ok,0.9401586441176475,1.0815932855856432,158.062732067031,80.59478569728923,0.4117647058823529,-0.044085525987188186,17
strategicbitcoinreserve,xgboost,ok,0.9025273701993157,1.0095568137936317,154.6445724912587,80.34870834372524,0.35294117647058826,-0.10388167303464846,17
strategicbitcoinreserve,gru,gru_fallback_mlp,1.1568842430288984,1.628953886232649,208.63400267862713,78.64815483075505,0.4117647058823529,-0.07271466988560436,17
strategicbitcoinreserve,lstm,lstm_fallback_mlp,1.3167375305926057,1.8019215726800013,238.1618375634081,86.63090551341392,0.4117647058823529,-0.07271466988560436,17
supercyclereal,persistence,ok,0.0008672941176470589,0.000990912325456282,48.31168986388326,38.1259364088435,0.0,0.0,17
supercyclereal,arima,ok,0.0009842073989270764,0.0011402599591487674,72.366881610136,46.50874653831298,0.4117647058823529,-0.04796714135566883,17
supercyclereal,prophet,ok,0.0010577976615583863,0.001396532577803824,43.672114384718405,52.88195378673935,0.7058823529411765,0.1174934884893104,17
supercyclereal,random_forest,ok,0.0009008753558823536,0.0011264535289685403,64.123029414172,42.88861230822197,0.47058823529411764,-0.09244655774390483,17
supercyclereal,xgboost,ok,0.0010060294335855632,0.0011918382802066942,70.06671869601021,47.06973760874411,0.47058823529411764,-0.09191061062547273,17
supercyclereal,gru,gru_fallback_mlp,0.020631685807778095,0.024472684345274155,1368.9309916714578,179.71424422508724,0.47058823529411764,-0.025589564047319626,17
supercyclereal,lstm,lstm_fallback_mlp,0.023962290038224823,0.035448551199101515,1620.850658502723,160.70620810701809,0.35294117647058826,-0.04332213450571025,17
supertrump,persistence,ok,0.0005422947058823529,0.0008751390742350276,41.48313225484452,28.952171138447447,0.0,0.0,17
supertrump,arima,ok,0.0028898341033075123,0.002956229129624398,281.9987625094789,109.28854732607132,0.23529411764705882,-0.14243016610490256,17
supertrump,prophet,ok,0.0015670943284747394,0.0016807493021001837,161.09612665772005,80.86311691732281,0.4117647058823529,-0.0218993137014568,17
supertrump,random_forest,ok,0.0010933684499999986,0.0011519123910709382,106.77811471358866,65.63878753081988,0.4117647058823529,-0.0218993137014568,17
supertrump,xgboost,ok,0.001116605793312087,0.0011730660615746269,111.51479069732648,66.89055120939273,0.47058823529411764,0.03713544026527649,17
