seed,sheet_name,variant,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs,mase_denom,mase
11,catwifhat2,V2,1.3582246124490572e-07,1.3848704889565944e-07,76.68812678405192,54.442190926624754,0.2941176470588235,-0.0609637608434058,17,1.7014925373134328e-08,7.98254816088481
11,catwifhat2,V3,2.116470588235294e-07,2.718981210587785e-07,114.48414429710505,62.14477878296617,0.6470588235294118,0.0705095399393579,17,1.7014925373134328e-08,12.43890608875129
11,chonky,V0,0.0001440611764705,0.0001440639191878,1839.7737976448104,180.1571036008708,0.2941176470588235,-0.0801243529611749,17,1.3068656716417914e-06,110.23411173507878
11,chonky,V1,2.4071764705882357e-05,5.015996634298523e-05,322.1218274685437,197.8075256351973,0.7058823529411765,0.0665559281752398,17,1.3068656716417914e-06,18.419463628301937
11,chonky,V2,6.868917196026485e-06,6.925018274695066e-06,88.94606387544229,60.79524544309144,0.2941176470588235,-0.0801243529611749,17,1.3068656716417914e-06,5.256023893716016
11,chonky,V3,1.2331647058823529e-05,1.4722821380827953e-05,161.62305836691357,79.36811721178154,0.4117647058823529,-0.0376294427567097,17,1.3068656716417914e-06,9.436047886491277
11,chudjak,V0,0.0022503242646606,0.0025215453467462,36.2693682984861,29.035095813222668,0.4117647058823529,0.000394515334043,17,0.0017043546268656715,1.320338050068238
11,chudjak,V1,0.0239233850531993,0.0288866440317549,357.1128090290164,119.33772704276365,0.1764705882352941,-0.1221354152207797,17,0.0017043546268656715,14.036623996025224
11,chudjak,V2,0.005824922287034,0.0059395879082011,89.12414191139378,59.83414991973072,0.1764705882352941,-0.1221354152207797,17,0.0017043546268656715,3.4176703575746448
11,chudjak,V3,0.0072776686580857,0.0078007149169931,110.92884489305288,67.17709284808512,0.2352941176470588,-0.0981129398868276,17,0.0017043546268656715,4.270043653690441
