sheet_name,seed,lookback,train_ratio,n_features,fingerprint
catwifhat2,17,7,0.7,7,8e43887e76892389a58bd7c86875d70e2543a6a16293126012fdd869b0ca5286
chonky,17,7,0.7,7,66c230c8925ccc06e6f76e8dacfcc4ab6ca4242147ddd456d35b87871e4ac0da
chudjak,17,7,0.7,7,6e7a6ceda66ec97ea3961509dea016cb21a02e6e2cf39ab821af1733a3be4577
coal2,17,7,0.7,7,bd42c289e589278dc9faabedad09960e8cd061ffabf957b00a5ed70b57ea7448
costcohotdog,17,7,0.7,7,26413952a4f344fa40701560abc9c71cfb4ede6549a556807d83dbdf297f2d62
crashout,17,7,0.7,7,a3e7a72cd3fe07e558194a67f8a779c5d781928c4d0c9dcd391b00fdd2b525ce
csi888,17,7,0.7,7,bd0f74a63e84abe86adc4c8bc3352165493540b22f32c554bcf7061a41ba7e2e
cumrocket,17,7,0.7,7,a62889f83b3e15efec843efbe589a1be47fdfaa885b032f83e340163bb727963
dancingtriangle2,17,7,0.7,7,ee8ae39f305a54629873f4a346c65f46c5a21c956339b08d926572aeb075782b
darkmaga,17,7,0.7,7,07246c97767e4c5c1a3bc2d623f16fb9250ff6ed614223cc337852e4936e94a9
deepworm,17,7,0.7,7,932bff99eab4a024b4d84e209e06ce2122f190bab18507533a5b521c0d48b7f0
degenspartanai,17,7,0.7,7,96dd362bf97172be32d5a64ada0d1f1af7773865c9e884a7ab2cd6c9d5274183
dejitarutsuka,17,7,0.7,7,d26c462c9f89c5989580d6dc00be7653203b9d009f9b3b03ee8fad187665c609
dogemascotshibu,17,7,0.7,7,67d266e7823e0ba72302c74f1262a9618b99c4905d1e7715fc23bd4b5df5b61a
dogeonsolana,17,7,0.7,7,42dd96c7219b9831cbfed52980fba0bd797f82590bc71f1163c26617bfbbc86a
doggo3,17,7,0.7,7,1b060706e51770eedac62bdea01589753095e75b940cc87f6259469c2c9b5b16
donaldtremp,17,7,0.7,7,a430e619926897f11d236e6a32f13208dba8bf5199f30190185eaf23cd990d79
dorklord2,17,7,0.7,7,e4e8229724175c3a56be932e4fcfc01819d49e357f68d23734554302b7cc3d8a
ducky,17,7,0.7,7,c50eec46173ede987305f8c3154b8e646e5546fcacd6173638c54711bc252625
duko,17,7,0.7,7,88b7cd3756082dfec566dc317cc3af278b93ab464bdd20c9e0cd11dea947d551
elgato,17,7,0.7,7,cd5d06018f31416c3c725133884321011cbc040703c2142151b6d98e59e18014
elon,17,7,0.7,7,77285c1741608fa8c6bf2af56e796108fe3f916e3fe4a1d718fbea68a417476d
eyeearn,17,7,0.7,7,6b918d87df0bb51377a3d68faf120cf95aea46d3c9b9984c023307fe28e72dbd
feces,17,7,0.7,7,b6740dfd083ef3984e40eb611a475597d07d14723b2c478dc05a18ac6cf0e8cd
fefeoneth,17,7,0.7,7,f8e1dcbc1ef07365f13db194f3982582d5e6331cbd5acbdec1b795abf780e5b5
feistydogenft,17,7,0.7,7,b2ed00376ddf3e73a5bc6abee69cbf95affedb89849153ba38f8579e1a0d014b
fighttomaga,17,7,0.7,7,f698e937b5a38af908ff6e7267531b23483eb2d61fa33adc62a695241b5316a8
firstreply,17,7,0.7,7,6159371eb9a2930a5c738c77b99deec9d5a8a811d1a9bd4cc20878f701a50f96
fisttrumppump,17,7,0.7,7,7d19668ccfce61d76eb11dbeb058a195d5d95c1bda64c53494211e314e0a2ebd
floos,17,7,0.7,7,193c1080edc785bd48a8e360bf35fed93c933d5ef28e4580e03dbbb881f4258e
fofar,17,7,0.7,7,c6233c4d7ae10dfbe81b380c8c9edb4ea0f4d348c95373d7f751cdac7f0565ca
forest,17,7,0.7,7,d9f19a42a7e158e3a50d8b341fa4cdc75af23c00a75bd1486a36c2d6654b265c
gamestop,17,7,0.7,7,f093a8c0192acaf1698fc4be1c3c9e11d308c279dca2e3a712a3b9ee3005751d
gameswift,17,7,0.7,7,2b9188af4a1eb35bb631bbc0b59da6cd2d0638dbda08ebaf73c5fca0789a8cdd
gdog,17,7,0.7,7,0a7cc46c49ab1c9df6665c549691dc3ce01035bec444ed8aa15315a9d49112d8
gikocat,17,7,0.7,7,286c4984eb68846881ba95b0ba1b4cc331dc09426d48db7a827e1cb5d52a3f06
ginnanthecat,17,7,0.7,7,15fc4273d5131b7893883ea439a2955993a2cf4cd38ef26829f931e0d099c47d
gme,17,7,0.7,7,e6a9ac745d23aa251e3f88089e253d8319a1116ddec972c168fe54bb163ffa53
groyper,17,7,0.7,7,7483a13b9023ee07fed4f6713f716e6d09629ddd18bb6c0a49348e0f2b50cf79
guacamole,17,7,0.7,7,c5446c29e3556a8c69317b3c65ff7ecdb7595dbb0cf9a61a0c482c2eb56ec811
gummy,17,7,0.7,7,e53db80be7e934f7a514b3b2db19899791258d95bca4e562d1b0cd50e010a398
habibisol,17,7,0.7,7,4f8dab3d9c3b1bf8e911e5de7facc09db814e69266ccf1378f1d15e49c444cdb
hami,17,7,0.7,7,ee37c1e79e67f9c20c06ca645e7bd699a0ea8d8192dafbf071e0c10587cfd100
hana,17,7,0.7,7,198b0ee9bfda8440bf83f2c9f4937520e1db0f67dce718c9d8921ae14183d0d2
harrypottertrumphomersimpson777inu,17,7,0.7,7,22c5e27855fe562d5530ea14593ce541b8c48bd2b9708157c934949d4285ff55
hawk2,17,7,0.7,7,b2036c4e2f4326354d461e31565fea89b126eb666f198bf2bd936943da93bd00
hege,17,7,0.7,7,1c32ab5c312d095ffa0689c30658bd8368fd6b5daf008c8effa37cbd60f7a605
hehecat,17,7,0.7,7,ffb603a882857e6a019c0db5a1da5b9d146407e1b01bed013cfa3ef0b95737e5
hemule,17,7,0.7,7,7e97390d3bcb195e563bdfddd132a5709a7163e2eaf099827a408a7a2091169a
historyofpepe,17,7,0.7,7,6a99b200318fe54fcb6171fdfba09fca359f58b60a0963986acdf62749b3a4f0
honk,17,7,0.7,7,d8c672384230f063daf43bce587bfbef8979888a47e11128f3335f5dafc82457
hund,17,7,0.7,7,dfa3f3a07007a1911bd174a7e35f80be14e55052ce834fc0d3121bf42a42b4c5
iiiilovvvyouuuu,17,7,0.7,7,04912f21bcc74f4aac90717095c37f1d83492a9023fe5a0909865be72b923d20
illuminaticoin,17,7,0.7,7,90ef5ab1c780405516107d2e07adeda562d284aed96b22cd201dca6fced7279a
inferno2,17,7,0.7,7,05c2bbb0dbcf61c8c1bae8cda42b281922be5242047ce95dc74feffac2c95d5f
iq50,17,7,0.7,7,3d252817803cba63dd97aae068d33ff9d5d55b7a858bf4987764f10cab4c23dc
jeoboden,17,7,0.7,7,d7b34dc383494e6e1427f70fee476d199a60e6df768dda285a4f116d4762ddba
jesuscoin,17,7,0.7,7,48e649a78bb6dac3c4187fc9a339b9524880f89bdb34ddae4ee6e3ef61708a9b
k9financedao,17,7,0.7,7,bfa3699e8b5247e376c4f5a2ae1690827f3888f5cbb96121974b1d339b4ae372
katanainu,17,7,0.7,7,b5c64f09fd08a4ad324a2862949e61f19f3c9da085315157a3b41e0cfb0b5322
kekistan,17,7,0.7,7,4987b3a8e883bcc2d21207c23bf5c0cff7a5a201fcbd2e22656f460cbc34380d
kiboshib,17,7,0.7,7,df828806034149b0fe8c1e2218c4ee707f9ea16aa3a4247b23fca37e666a0c0b
kimbo,17,7,0.7,7,ad9aa029bbce6180306f387e52f413761a77aef29991c19477d91c9ee0118a33
kittenhaimer,17,7,0.7,7,307c82a0f94023ddeafac33612996ed9d50dd7336f1df086ca7d50c1c1b94cae
koalaai,17,7,0.7,7,6a832621a231c12b5e7ea822fc5cfa39ca16c2e31b83e842b8d2c6cf45bab899
komainu,17,7,0.7,7,d93174c030f7384ff0142a619c74e7aa495184c3e5835b780fa9fa0777042649
leash,17,7,0.7,7,1fdf066628e8e6494ffe3f36360cd1d0cf2eddaf7a99745cb9f4a24b9c0b07d5
lethimcook,17,7,0.7,7,fae69e943448a6ecd3b2f69bba2d1c8859673237d82c637c2557263f0ddeac2b
lilyscoin,17,7,0.7,7,d5b90f61c9770cfcac776d5374a87885a4cee99846a8dda642646270509a510b
literallyme,17,7,0.7,7,19a0800c18473ed7560647a7975ca3a4bddb8f6e6cc65c2882e9f80c6483b80b
littlemanyu,17,7,0.7,7,0bf9cefc2d01c444d288eaf68a956ed3f4f4f4fb8f3130b606cd2d040fd20406
lmeow2,17,7,0.7,7,aca6be42765f129a8eceb26b131255a2dacd46c75d063e6eca35a218eba6067c
loafcat,17,7,0.7,7,2f9ccb6b13a06acc0e0f401fd60e0cda31bbc982d72d704d7cde5cf0989c12f4
lovelyinufinance,17,7,0.7,7,1fb5e4b6b1dae2d6563e1dd8a3e45011d6d1b94b59bcf2d11d8761ce0fb605f9
luci,17,7,0.7,7,4479023f69ce3cd10a6d7837ab2ff05813f92be6aeba3c187a1f3e02e92aa0c7
mad2,17,7,0.7,7,625df91df9357b272df1cbba4d5a582b8dbe6b6a3c3c9d8134936c2ee5fe2957
magahat,17,7,0.7,7,cc87f14b9e8e1ae98f31488bb80cbe02b748bcccf5e5778ef0a3a87c4232f259
majorfrog,17,7,0.7,7,c714c6c403111ce9b28ddacb7b1ef2ae47d20a68f8de70cc7d8d8f4e95394884
mars2,17,7,0.7,7,e16579985e1e023af990ba2d3ad2cad183b3b952b0cfc3d2489c1adca5e1a2f2
mellowman,17,7,0.7,7,d57805110328dad4b28be18c09ed51f678cd2952b88008edcb5d1c6b79972d5e
memesai,17,7,0.7,7,367c834db8a3eee16e334e77184d16b6025a6e91e950cc1e73a24ae8ee136005
metamonopoly,17,7,0.7,7,182be69df9c04641c339ffed383f58b90fc53de5a214461a271815cdf1029d41
miladywifhat,17,7,0.7,7,b5b9bb041d84e18c895d11dcad46dbf3341f88444f9c581b4489aff15b0f17dd
mongcoin,17,7,0.7,7,050e6e447fc81017a7b1b7e2829f92358716be6ae2f6eab2c7fc5c4d569565c5
monkeyhaircut,17,7,0.7,7,47b885f39b9bb6758e046dfd822879883c655eb8b63f6ee7c1c364e70020fc49
moodeng2,17,7,0.7,7,4c81288330a374e9157a916f0687599f3e3705a798e8cc0e7076a2902884dccd
nailong,17,7,0.7,7,b4c546536864cec868cad7c9575cd0814b0933089f12d9fc6b55ec76c3dc39e8
nasdaq420,17,7,0.7,7,0e7aabbdc79611a41a8a4263e74b6cfc8af070c74ce78a8dd6f6bbeb104c6a4e
neiro,17,7,0.7,7,9fc5b1690afa9ca530c901ae8c9c4a19df36a519e560c03b0cc425de6cb8dc67
neiro2,17,7,0.7,7,11b11a49379c335fbf3ea0436fdfb211d1c8be2c85b76262780ae66e587ed9e0
newbornhaggispygmyhippo,17,7,0.7,7,c3716d1c0729593bd30a6b54ab38182b40c0e49012650dff71e8912a00a4d007
nomnom,17,7,0.7,7,77d1d40f96a3b9db453fc16d0cafd63ea659a33edb4b063a93da211f2ff3a433
npconsolana,17,7,0.7,7,990ff67e9a1fd053bc0164030f23cb29982f1e95a4001f0cdedb496fc83af0e8
numogram,17,7,0.7,7,134db14741d180c9df9f9ade865d6e0dec06785f74d32e1b382f18a3333525f7
nya,17,7,0.7,7,6ac789b13afe2f1b58132a84492361956223b8c4de43f323527c518c7bf6e965
ogroaringkitty,17,7,0.7,7,97748566c78dcedfaa5addb73613ad90b9e51f1ade8a7434c4799d2f94ca8401
omega2,17,7,0.7,7,13e4c628580ded60cd4f31e892a07557f2950a6cac314c737a400831264c9593
optimusai,17,7,0.7,7,da926f2b4c3dad9738f7d10caece84bdb45915e87cb30a6419323840dc8915b7
oscar,17,7,0.7,7,c767754ab81236492f3f78ebe829a6a18f5541424dd8d932c31d509685b2018c
pajamascat,17,7,0.7,7,b201633557c8ce5bafba20844dae924a7e3412d3237224fb382f2a1fbb79b86f
patriot,17,7,0.7,7,d999c53734966e50877c40f90b07cf01c875ff9eecb577a14e526659d5b7558d
peng,17,7,0.7,7,5458b6bd21048de5146b8a30f11e3410aa608efe3fa81782fcccec7dd23cac96
pestothebabykingpenguin,17,7,0.7,7,4af77bc0bcb86114cd272c2205b7040a356bf00043a263514bfd3093b18ba528
phil,17,7,0.7,7,e6aba8345477a428518828dd535673be1c7df2e08f7ece9d9ca54857b758e9ea
pikaboss,17,7,0.7,7,c1b3a80dcee8934967477e6a6b80dc8c24116f753979a353ecfe476b96d101e2
pochita,17,7,0.7,7,a1080994310209238394d13ab04c0886a8f3d1ef0272623c6593ddc2b3a8dad9
polydoge,17,7,0.7,7,df7fec415239943e3042c46fb09f5f6776b4c70ef29d1c70bb59fbc20ee56aba
popdog,17,7,0.7,7,02a0b34434f42f4076ecafb8d8ad49debe9d79d9ac3d2944a4a72b7f3bb828d6
project89,17,7,0.7,7,508cdad8e0fa32c8881818ce506f6ef3ecda51baef4974654840b884ba4c38f8
prophetofethereum,17,7,0.7,7,d34c6da622f8a61d4c3f73a68e1f0b49b39ebb4248de746539faa88541900ef5
pundu,17,7,0.7,7,2ea0a893b51f572fead17e1415f4047de5ccbdc6b04b01693a050a927c48b325
qstar,17,7,0.7,7,ca815a46ec8304e0f93ef2ef4fb34dcd453aeaa3f6e796fbecbc3fa181d18ee1
rawr,17,7,0.7,7,01506a325f5448f2079bdda5f834673d4275223ef9e31936becc2fba44b92a3e
realsmurfcat,17,7,0.7,7,fb3c4039f879133832910e9e542fda2798b826d290840ed5a02aa252ecd038d7
ribbit2,17,7,0.7,7,b8ddd995536be843f75059e012f681458535de2758943dd74819bbff9bf4150a
riko,17,7,0.7,7,d596516d7152fb1a2ca42bd1d5ca5a28a80aa968cab9ef056171285a05f74fde
rockytherock,17,7,0.7,7,a535ef81d03ee9be5c510e45034d1f5765adce1daa24d64da4693e87af85e456
ronnie,17,7,0.7,7,c9744ed90a0d2a75a38a04a1a32a79627df4c0d2f4433cf8f0a0b8150923a448
rsnoofi,17,7,0.7,7,b8d54d249a5b60a442ca0e581386d566bde526b91110ce9954edc4531696747b
ryujin,17,7,0.7,7,0eff6b20d7f66d599ed3b8e630565c88c3c90427c3a94c6c073fb843b061e695
sadhamster,17,7,0.7,7,3b81f6a4dc9b200a795fdd9fc833a8f8467055d5cfeb41da9ed9484c8397ef24
samoyedcoin,17,7,0.7,7,0ad2aaa52fbeef681d8640419b9dc256a0186fb4ce25270cf38e0110c062afdb
sharbi,17,7,0.7,7,ae0a066f1418518d9e0ddbdff342f53227fa3a00f5f03307413427dfd6763f0a
sharkcat,17,7,0.7,7,01f656be5d20c9b70c13ced064d6902b44882227b0e35c0a444fdc4ec2f010ea
shinainu,17,7,0.7,7,3c46fbf19cafa2c5e277aa1385897cf053cc2ca707316d6b87811682311a7624
shoggoth,17,7,0.7,7,23ef7d43a0561299c138689fc0f348f30e60905a3f619db31b10382c89737eee
sillydragon,17,7,0.7,7,2a7d209bdbb8728ea635f49ccd160134d9411c79aa80baf324ec94d86dd7afbc
sillynubcat,17,7,0.7,7,fcfb32b4a5a2bd2b979199a2fff37434c64d88102cfc6f878c3aca84405379d6
slop,17,7,0.7,7,be1499b29c6e32add5e97d4b65aefffe082c490194b99e420fdd613fe0bbb0f2
slothana,17,7,0.7,7,653ad31b26b38eb985b07fcc5229db04e772f3a1048fd3026b433c494fbe7c81
snapkero,17,7,0.7,7,69837442e3afe7fec1abc46e0b75e31a6c724c60dac4deef977341131ab49b3f
solchat,17,7,0.7,7,92444f4cc45592aba51ab8f59ef5a336c595df0b351ad19e3f3086180171588a
speedy2,17,7,0.7,7,a1d9b5b06cd2a9d61421764cab1b066f90d4116b0aaf9a6795b4db8685691c47
squidgrow2,17,7,0.7,7,7846067bf8be9835c2a3e66c7873df00969f69875dfb67a26b5cb57d939bb87f
strategicbitcoinreserve,17,7,0.7,7,ea564fced384b4a59c4b5bd7bf02ba7c06e24c9ed2897648b159b3d4d17337a3
supercyclereal,17,7,0.7,7,672cfe5e293e0da91763a33dddf433b12df4ee945e8085dadbdcccfd6db302dc
supertrump,17,7,0.7,7,10febb72a8021d421b017c9b05ca86b8b00bc1a49707272551a1de3c67aba1e4
suwi,17,7,0.7,7,e5a7a93a74e8f6b1e73d98f6f7c689318bb66788404baad6d8a04c65f25db88d
taoinu,17,7,0.7,7,30cfcb70a2a84aa343b33182fae2dc11f36ece30e6ff77a3f7cef17a5ac67ff0
tateterminal,17,7,0.7,7,b74e88de00d0dc2ab1db6ecd5b2fda2c35cb09916e188ecf720fa7dc30151872
tehepikduck,17,7,0.7,7,d975badc2bb29b8b8ca4895f1c6423506daf1e6dfe5acf2603e38c4698234d84
terminus2,17,7,0.7,7,ce67379de3d002b6532570ede81bef60f4ce4ee67f01883e05f37b28c46aa20d
terminus3,17,7,0.7,7,6f6526d46f9ae1b5132c6fb994859a44117e7e1d618cd4f46a1b9f6301ad7367
thebalkandwarf,17,7,0.7,7,ae6094d714f547cf9a68964db2f15425f412be1af8ca868087dd94ca0b78fb50
thelastplay,17,7,0.7,7,5ba280547afe6a87030a6f543dc97aeb906743672bcf74990a25ecff996f0a21
thereallandwolf,17,7,0.7,7,09e849358ea248f86f4bde80e3dfa6ff65e57e7802db01b75313035a55c5dc96
thesoldog,17,7,0.7,7,94118484b8f7fb43cf2a63d4f148f052272d5a3b1469e822b2e6eef3f7f109cd
tobi,17,7,0.7,7,ae79d2325a040f84d2d0b011bb364927feeec376f29268975413dc0afc576a67
toga,17,7,0.7,7,9bd6d67b5aa6f1d21b228c561e2b51ead2e20238a99a255715f6694448e3b8f7
torsy,17,7,0.7,7,6aba3cd498c544725277cb43bd3f1033f4a1617f27141a965ffaf27e7889550c
troll,17,7,0.7,7,f4c293a08d82f206d9c07885bd95d864e9fb47c38e8c44517777e103c48f0877
uranus3,17,7,0.7,7,12b738bb147fd85724770f9e02b0d5966f4dc41ac1c55bf19850a26abee4e908
valhallaindex,17,7,0.7,7,27457c9ab1a52eeaf9ccbe07a3124d630160d1b9278ddf795b6edbead3174ec2
vitainu,17,7,0.7,7,19411194bead17553f79b60f5569c773db7b9eb1f96214c03b961e974bfbfefb
voltinu2,17,7,0.7,7,184fdc0158cf5a546aee2045520fd3b9a1a4736cd93f28327646ef23304ba4dd
waffles,17,7,0.7,7,6f9d723603de5da87a898adc8ce4dbb8d655fe872a8534516d228473b45ab4de
wassie,17,7,0.7,7,ff42d6b3d8880d4015caabe5f3d77240d35fa0f8e0f3c8006021ce677386c26b
why,17,7,0.7,7,e9c6d464d35401795f1e13002df8bf67172a55481cd2ffa76a6b0fd38e1ce6fb
winniethepoodle,17,7,0.7,7,794e787475b783d63e0e2ef9ffbc365c30f07e94bff79790d9171220a87e9d46
wrappeddog,17,7,0.7,7,e01f4e290b06d025c648662354ca095cc6b17c14723313068dd76605a8bc320f
zerotech,17,7,0.7,7,b3d354758ec37b121b2e2b9924bc6032905598078f0699939f7bc708fb9387b6
zoomer,17,7,0.7,7,ce536cedfa61d2253684d75ca282d5a3d0d7d20b52a14f04bc1b0eea973f8e3b
zyncoin2,17,7,0.7,7,12f4074ac9498c7766bde03f5739d3ed58a71b60354f467988a7991534273113
360noscope420blazeit,23,7,0.7,7,15edfc1d686318e4f02fa0ea79a35bda2b21b44a7157a79bdb3a4e971b4532fe
888token,23,7,0.7,7,e2b7249c9524ab3fb992fdef1e47c250db68a4f00d25d3a82fb3bb4b5f45e045
abi,23,7,0.7,7,fb06fc93053853c31ecf8bf8518f9f98c06398508d9e8668ad3afc407477efb4
ai16z,23,7,0.7,7,ca20e2b5c7dbe30976a18f5a02ff782f2eb752b04ae79f01c6b7b6c9132979ba
aicrystalnode,23,7,0.7,7,95b878641d80033217938354eb5afce6c85fb8c05d002f360f131ba7713ac607
aiinu,23,7,0.7,7,29c666c648ab643cc42ade7a9f92837f9ec73b7c7e3e3f52d611a03d8a776ef4
aiwithdaddyissues,23,7,0.7,7,93ac03a94af7f689655cf202261c1e089edd3736d9c4a1a06e4f346bd885cf83
akiprotocol,23,7,0.7,7,379a89a28db7c7a7755bf943874f02449afd71952df55964992350e79ac49c32
amaterasuomikami,23,7,0.7,7,8313be4cb4ab411375a8372a3e31c5a2fded5e9cb1bc2a6db5fd87be49a30113
americancoin,23,7,0.7,7,a76181f37b9ad3811d51efb8a1ec9e39b3548ec0b8a05aff53b231b6e0dfad80
analos,23,7,0.7,7,327b151c4a1d4566c2f543000a27a7441844d94917e308acac8ebc1551cc6860
andyman,23,7,0.7,7,ec02454b0ec56ebaca304272518a85f167c1ea3c886e3a84ecb2d19dc3231770
anyinu,23,7,0.7,7,f404d275a87c448a4a6dcb00ff72c9cd634c36f0f1f2a0ef450ea4eed7916588
astropepex,23,7,0.7,7,95ece96e192b313694e00bd46ddce4a058fe10cfa25bfa42ab7b6ea7631ee9e5
auraonsol,23,7,0.7,7,d592292c76a84531ea311e6c9bb6bfa1c2a9f37ec12d15777032c7f3b4656f7d
autism2,23,7,0.7,7,3ae4ba24e3b5e2b560b0f0892d7632c50c9992c95ee13e304c9a9f9973c5f84e
autonomousvirtualbeings,23,7,0.7,7,70005157b0772ca002891dfcf328e97aaad34b7a1537a539299e5b5acbf03ec9
avaxhasnochill,23,7,0.7,7,dcb0aed841883c11fff86299d6e8eb7a225db3d64a4dfea328320478bc9ed627
babybnb,23,7,0.7,7,e845dc4018b85ca0a637adda36152754417a04c145970d7d9e2a2c54d0ee210b
babyneirotoken,23,7,0.7,7,60872b30c2077888b0c86812f0f16f40f5c30133d84b338840c2e3181286d4bb
babywen,23,7,0.7,7,e2382310c9bd6f737e7b6940522b82e739544e5fc50c4c4f59e31004d0913239
badideaai,23,7,0.7,7,8f2f83d8d5e7cbce09859aa1c35f60f1d3d00f8dc5dcb16e2d56843f3c18eb54
bananatapewall,23,7,0.7,7,1f3b2d72ebdc5e8196da8e51a78984f81e61647b88bede729561a55fb390985c
beercoin2,23,7,0.7,7,9cde3343e47238467e969e8c4da042a8c090fd2887289caa523bb4dee4a862bd
benthedog,23,7,0.7,7,96dcbc2b021d793d868f8429ed6ce14ec0fef19adfc5eaf32d35ce5cdb2562e0
billy,23,7,0.7,7,7707384f829e039e0df7498b89f0c3486359d506f53ce0c1deb732f8838aca99
bingusthecat,23,7,0.7,7,926339af0fa089c54d2240efae696285eb313ae75433d3c681d461a96abc5003
bitcat2,23,7,0.7,7,6753a4dc0d2254a26e97111ad42ada7fa85f45da10fa4b5e912190c281bdfb37
bobaoppa,23,7,0.7,7,8845b8a789dcbbb274e512f1b610ff90561d9fea44d21e5f09b5bc44ff760e70
bobtoken,23,7,0.7,7,858f9ab39c7649185e60364bdc3ff740cda749799ebf7ddada5ed6897ccc93ef
bongocat,23,7,0.7,7,60c9e887382d2d95b40dd6ae1b5873708664c857fcdc65c70e6b492384ed0137
brainlet2,23,7,0.7,7,d71d890e320b91f2aef22611e1b627d79ab58b6820cdeecbbe058c6755db45c2
brothecat,23,7,0.7,7,9bc4c43e8943ce9225d76909501fae28983e0eb258c60321734404e8365094d0
buu,23,7,0.7,7,53639848bbcb824feb4b0ec7d305ddc0bbf673394b55b96be70edae24c4a47ab
catalorian,23,7,0.7,7,41aa668f7c8a1cc93aa582b7a646f09e86a5e07158a03018e79a0de42be2dbdb
catana,23,7,0.7,7,94b812995b78b9776d89711c3d71d060a20aa47c2b55c0abaf864f4f179406b8
catecoin,23,7,0.7,7,ad4e1b866133d44e787117e3d340158deed7be0e6c7698c39f45ec33cc303877
catwifhat2,23,7,0.7,7,1d1a68ceab28398c75441929a14bae295afa4f6cfcd9e0b03d241254c3366c60
chonky,23,7,0.7,7,13cf03271ea4f85a39044d995d5afa6f4780fe4eb4773d2f497c940697f97bfc
chudjak,23,7,0.7,7,e692144687b66448983381062e06572c78d4f575b81e41c94141d6fcf221399f
coal2,23,7,0.7,7,596fd6ea6f91769b4870e3dae7881f85ecd4349b94ef5d2ce0ffd6efafb28b0f
costcohotdog,23,7,0.7,7,d2770ffdb41c2878dd63c5daeccd495892c8f1615f9dfa76d6d86a8e55b27fb1
crashout,23,7,0.7,7,44ee4eb38fe1d5fc783875ad5df9e1aaeac96001d6ea61c7580ab0a51444ade2
csi888,23,7,0.7,7,29ce7753c7441b553df14b6f8a0cd23ed71b9d446cd5b068632cba8e10e51112
cumrocket,23,7,0.7,7,716e5ce155cc5ba3ef402c0f98d27d691d02f90434b50ea141bd19a6443bdfd5
dancingtriangle2,23,7,0.7,7,3c2695366cf28694b853f8364790208f8ee2553bd8f7bbd8c4b6ab019105caba
darkmaga,23,7,0.7,7,3ad0bf46fde64a67f38ab9a4f14bb3f5941a93788e792c595a4ba9f577eb1244
deepworm,23,7,0.7,7,ba8a98f2c2f3d85c4af3f2f020bf9917999fb93e6bcb122bf2976f315d81fe19
degenspartanai,23,7,0.7,7,824553e1ce976ef6be1cd56a33e0e1b2e95b184119c78bb399766c418a57800f
dejitarutsuka,23,7,0.7,7,2bb6457716d9bcc2cac34c17ce9ece580c5707ee3853e9a4d2ff788e46f4eb12
dogemascotshibu,23,7,0.7,7,6610dd1c16bd4e990a3758a1144d37e203424dae94c4044a7d9c5c9e2a3c3d2e
dogeonsolana,23,7,0.7,7,10b4b32e2d4c5678ef1559b521bf1ae99becbb3c42525baf225030ede03d612f
doggo3,23,7,0.7,7,621a7af2b9037db0f5ccc8097d7ca6b3064a768264f591310c8dba1543ad0b71
donaldtremp,23,7,0.7,7,82a949cba89444c6cd71d951f74aed12ad12ce4be337b5f55db280cf017cd9c0
dorklord2,23,7,0.7,7,206b841c7961044e1908daa51c1c50bdd38fd5290a6507c6070b5e88dba8ff98
ducky,23,7,0.7,7,f66b96873246b8abc3fa231a8b446c30527d5dc505e1a152e4e7cdb9c71000e0
duko,23,7,0.7,7,5bca2bf708430890737faf4870be1e7f680f7d1701fce9f45b215ed4ce8a117e
elgato,23,7,0.7,7,c247baf2da01501a1fac51eae05287525c76161d219ee003eeb1b08b76bcb1aa
elon,23,7,0.7,7,9d06d11b667e1983339301e0bce6f6ca619113f5d85c54eb9e1e61be8fdc1797
eyeearn,23,7,0.7,7,0da2901d6befd91703da768e1b48c4e8ebc62e3089f2eda111acf1cc6b28f4cc
feces,23,7,0.7,7,644eb5fd35558280ee0f2de919b9e72f8f0acbe397f2cfa6c34586eed9d726cd
fefeoneth,23,7,0.7,7,f6ad7b75bd7a9c43490edccfdc5671fdf095958a48aa5fe523ca20ede57627fe
feistydogenft,23,7,0.7,7,5da1757e5053f690e9543a6957da4927b61f9592a1d19edd8d80268e09e8359d
fighttomaga,23,7,0.7,7,17bb6e6bfec7b38b8bbf963c12f8b913843881ecb6155e4a8bd01927fe73983f
firstreply,23,7,0.7,7,a65bb531692e2c164e17d2a67660aa11e94e54cc805fd8630a8515dbc24cffb2
fisttrumppump,23,7,0.7,7,76c2e4d13014a15e9bad660e44b0fde037ee218dd7556b10216f6b80be38a6b4
floos,23,7,0.7,7,efd63cc65b229ad4cc9c9ce37ab306180efde88881c5500cf54ca9d3442947c8
fofar,23,7,0.7,7,02d533f1e23db4d50c45514b00c96ecae225f9c49455bce16cb7d0708ec5b359
forest,23,7,0.7,7,788f06fbed00c18e1aad6e98aad00dd4322495a279efe414be45dc63d35a0e17
gamestop,23,7,0.7,7,b97c931323c1428385280c683427a20ea3c473a9841b22fcd2f7ae920f87eaf8
gameswift,23,7,0.7,7,fd175b17a3c6db86448632780472c82189e1e7ab641b35d95d721f51508db5e7
gdog,23,7,0.7,7,e039668de3bf51e36f9fa456aeffca5471ba3dfe921e5e7f061ad06ffa3f7f97
gikocat,23,7,0.7,7,21c64131a0adebc11076a07803e8afccbc85acf4ede1460bcf77bb86704601f4
ginnanthecat,23,7,0.7,7,a604c95cb2c3f6bdd12cebb43f5f04da7ebc7b87ac19eab9d02c80b3b54a3ad9
gme,23,7,0.7,7,745b346f91b4ff350d7c105b83cd3e3216a580ebd742f01ead8d833c35506f20
groyper,23,7,0.7,7,c98ad694dba109a3e34d7cf8b47850a5bde1ad3ac46db6e52628d524546acb72
