sheet_name,seed,lookback,train_ratio,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
dogemascotshibu,17,7,0.9,0.00015051524330847142,0.00019100641320980095,13.556186016434832,12.196738188085142,0.4444444444444444,-0.004193601101193486,9
dogeonsolana,17,7,0.9,0.00015763568206625408,0.00016992190792849377,46.36150155110558,36.45328816393232,0.4444444444444444,-0.020558852238103664,9
doggo3,17,7,0.9,1.3254464551394866e-07,1.4756704764519145e-07,10.802956828528986,10.840547864295113,0.5555555555555556,0.08296927450677716,9
donaldtremp,17,7,0.9,0.022557890541909178,0.024080806683260195,39.269574517821525,32.10137137391632,0.2222222222222222,-0.08878553135738261,9
dorklord2,17,7,0.9,0.005466111886302951,0.006161671481555257,18.03625888732175,20.350962013146933,0.6666666666666666,0.13035951991237293,9
ducky,17,7,0.9,5.251111267296417e-07,5.296401882903234e-07,84.74179297853001,58.997062832374766,0.1111111111111111,-0.08404715544601583,9
duko,17,7,0.9,4.9363925948554825e-05,5.828452868760624e-05,16.412363291639938,14.532418754347534,0.5555555555555556,0.015794147333225202,9
elgato,17,7,0.9,2.1060045913120858e-05,2.4482459226167412e-05,19.80035328043055,17.445206787148283,0.5555555555555556,0.06666495963298079,9
elon,17,7,0.9,7.149531465703901e-07,7.975382817626006e-07,25.96035761224339,22.49342317299497,0.4444444444444444,-0.022890591883070386,9
eyeearn,17,7,0.9,6.470962951134267e-09,8.142666960428662e-09,4.114297927735724,4.156087185320792,0.8888888888888888,0.0898043037877919,9
feces,17,7,0.9,0.00038592936538722967,0.00044474022287358455,53.920302018101886,37.865983880362194,0.1111111111111111,-0.2146965543974926,9
fefeoneth,17,7,0.9,0.0005061388546234569,0.0006148122224393711,17.281085637565184,15.297825739863407,0.6666666666666666,0.05654749811600208,9
feistydogenft,17,7,0.9,1.3986730982133498e-05,1.573663203782674e-05,17.68933804343308,15.903215235266089,0.3333333333333333,-0.04024357257064995,9
fighttomaga,17,7,0.9,0.0013137277422383335,0.0013513460002483782,82.63905741528824,56.23797048485698,0.2222222222222222,-0.1431822647238385,9
firstreply,17,7,0.9,0.0007650377998953475,0.0008607253358483219,59.11847183157275,42.04473269391285,0.2222222222222222,-0.15771530436050032,9
fisttrumppump,17,7,0.9,0.25210053453764353,0.2621979535156922,125.03358497821652,74.19631756817894,0.2222222222222222,-0.12088346475794383,9
floos,17,7,0.9,5.4396417351480034e-05,6.406358613056115e-05,8.792274841530427,8.865875573862327,0.7777777777777778,0.06754747936764577,9
fofar,17,7,0.9,1.4407774318093207e-06,1.463989025379092e-06,32.412314551385954,27.73884040060676,0.3333333333333333,-0.041481385437201305,9
forest,17,7,0.9,0.0011536523453507732,0.0015180112855586107,40.49568835029446,32.34080380654178,0.5555555555555556,0.03075228984533624,9
gamestop,17,7,0.9,3.930862023541778e-05,4.7021337509705353e-05,19.244497870113637,16.839914725030745,0.5555555555555556,0.01349819828628137,9
gameswift,17,7,0.9,0.016112115390451844,0.017033980930442234,33.67914196262708,28.190826606305986,0.1111111111111111,-0.09512172596770985,9
gdog,17,7,0.9,1.5474856687462512e-07,1.9572608611678079e-07,5.888246175297564,6.083596555761344,0.7777777777777778,0.055454085456956376,9
gikocat,17,7,0.9,1.6394991465282855,1.666665679061136,117.90875947392311,72.30128531788792,0.1111111111111111,-0.14843272077039285,9
ginnanthecat,17,7,0.9,1.1115978345888624e-07,1.1926579648748486e-07,54.88435161891175,42.40293793772737,0.1111111111111111,-0.1510584150364496,9
gme,17,7,0.9,0.0003461118661976842,0.000446109566335124,15.50623304036608,13.618380902804434,0.5555555555555556,-0.010539896592369738,9
groyper,17,7,0.9,0.0019496452385349779,0.002073031747877801,27.214344033770317,23.513581675129494,0.1111111111111111,-0.11510845521821429,9
