sheet_name,eligible,selected_for_modeling,selection_order,selection_reason,rows_available,date_coverage,sentiment_coverage
swarm2,True,False,528.0,eligible_but_not_selected_due_to_cap,72,2024-11-19 -> 2025-02-01,1.0
bigcheungus,True,False,529.0,eligible_but_not_selected_due_to_cap,71,2024-11-22 -> 2025-02-01,1.0
choccymilkcat,True,False,530.0,eligible_but_not_selected_due_to_cap,71,2024-11-17 -> 2025-02-01,1.0
dogecast2,True,False,531.0,eligible_but_not_selected_due_to_cap,71,2024-11-23 -> 2025-02-01,1.0
eliza,True,False,532.0,eligible_but_not_selected_due_to_cap,71,2024-11-23 -> 2025-02-01,1.0
endfederalreserve,True,False,533.0,eligible_but_not_selected_due_to_cap,71,2024-11-23 -> 2025-02-01,1.0
fegtoken2,True,False,534.0,eligible_but_not_selected_due_to_cap,71,2024-11-11 -> 2025-02-01,1.0
fuku2,True,False,535.0,eligible_but_not_selected_due_to_cap,71,2024-11-23 -> 2025-02-01,1.0
gout,True,False,536.0,eligible_but_not_selected_due_to_cap,71,2024-11-23 -> 2025-02-01,1.0
grumpycatcoin,True,False,537.0,eligible_but_not_selected_due_to_cap,71,2024-11-23 -> 2025-02-01,1.0
linkonsol,True,False,538.0,eligible_but_not_selected_due_to_cap,71,2024-11-20 -> 2025-02-01,1.0
moew,True,False,539.0,eligible_but_not_selected_due_to_cap,71,2024-11-23 -> 2025-02-01,1.0
mut,True,False,540.0,eligible_but_not_selected_due_to_cap,71,2024-11-23 -> 2025-02-01,1.0
poupe,True,False,541.0,eligible_but_not_selected_due_to_cap,71,2024-11-11 -> 2025-01-21,1.0
taurus2,True,False,542.0,eligible_but_not_selected_due_to_cap,71,2024-11-21 -> 2025-02-01,1.0
thesocietylibrary,True,False,543.0,eligible_but_not_selected_due_to_cap,71,2024-11-22 -> 2025-02-01,1.0
waterbear,True,False,544.0,eligible_but_not_selected_due_to_cap,71,2024-11-23 -> 2025-02-01,1.0
winterarc,True,False,545.0,eligible_but_not_selected_due_to_cap,71,2024-11-21 -> 2025-02-01,1.0
zoaai,True,False,546.0,eligible_but_not_selected_due_to_cap,71,2024-11-22 -> 2025-02-01,1.0
basktfun,True,False,547.0,eligible_but_not_selected_due_to_cap,70,2024-11-24 -> 2025-02-01,1.0
bonsaitoken,True,False,548.0,eligible_but_not_selected_due_to_cap,70,2024-11-24 -> 2025-02-01,1.0
dogefather2,True,False,549.0,eligible_but_not_selected_due_to_cap,70,2024-11-24 -> 2025-02-01,1.0
dogwifnuchucks,True,False,550.0,eligible_but_not_selected_due_to_cap,70,2024-11-24 -> 2025-02-01,1.0
eloniatrump,True,False,551.0,eligible_but_not_selected_due_to_cap,70,2024-11-23 -> 2025-02-01,1.0
faml,True,False,552.0,eligible_but_not_selected_due_to_cap,70,2024-11-23 -> 2025-01-31,1.0
frox,True,False,553.0,eligible_but_not_selected_due_to_cap,70,2024-11-23 -> 2025-02-01,1.0
haroldonsol,True,False,554.0,eligible_but_not_selected_due_to_cap,70,2024-11-23 -> 2025-02-01,1.0
kotaro,True,False,555.0,eligible_but_not_selected_due_to_cap,70,2024-11-21 -> 2025-02-01,1.0
loobybystephenbliss,True,False,556.0,eligible_but_not_selected_due_to_cap,70,2024-11-23 -> 2025-02-01,1.0
maincharacterenergy,True,False,557.0,eligible_but_not_selected_due_to_cap,70,2024-11-21 -> 2025-02-01,1.0
markkacy,True,False,558.0,eligible_but_not_selected_due_to_cap,70,2024-11-24 -> 2025-02-01,1.0
pepeai2,True,False,559.0,eligible_but_not_selected_due_to_cap,70,2024-11-23 -> 2025-02-01,1.0
sendor,True,False,560.0,eligible_but_not_selected_due_to_cap,70,2024-11-24 -> 2025-02-01,1.0
stick,True,False,561.0,eligible_but_not_selected_due_to_cap,70,2024-11-24 -> 2025-02-01,1.0
toadkiller,True,False,562.0,eligible_but_not_selected_due_to_cap,70,2024-11-11 -> 2025-01-20,1.0
blk2100,True,False,563.0,eligible_but_not_selected_due_to_cap,69,2024-11-11 -> 2025-01-26,1.0
fine2,True,False,564.0,eligible_but_not_selected_due_to_cap,69,2024-11-13 -> 2025-01-31,1.0
floofnoodles,True,False,565.0,eligible_but_not_selected_due_to_cap,69,2024-11-23 -> 2025-02-01,1.0
gegagedigedagedago,True,False,566.0,eligible_but_not_selected_due_to_cap,69,2024-11-23 -> 2025-02-01,1.0
intern,True,False,567.0,eligible_but_not_selected_due_to_cap,69,2024-11-23 -> 2025-02-01,1.0
keanu,True,False,568.0,eligible_but_not_selected_due_to_cap,69,2024-11-23 -> 2025-02-01,1.0
sigma,True,False,569.0,eligible_but_not_selected_due_to_cap,69,2024-11-25 -> 2025-02-01,1.0
wooftoken,True,False,570.0,eligible_but_not_selected_due_to_cap,69,2024-11-25 -> 2025-02-01,1.0
aped,True,False,571.0,eligible_but_not_selected_due_to_cap,68,2024-11-26 -> 2025-02-01,1.0
chadcat,True,False,572.0,eligible_but_not_selected_due_to_cap,68,2024-11-26 -> 2025-02-01,1.0
chillgirl,True,False,573.0,eligible_but_not_selected_due_to_cap,68,2024-11-26 -> 2025-02-01,1.0
divinelyprotected,True,False,574.0,eligible_but_not_selected_due_to_cap,68,2024-11-24 -> 2025-02-01,1.0
gua,True,False,575.0,eligible_but_not_selected_due_to_cap,68,2024-11-26 -> 2025-02-01,1.0
kaiken,True,False,576.0,eligible_but_not_selected_due_to_cap,68,2024-11-11 -> 2025-01-20,1.0
leaai,True,False,577.0,eligible_but_not_selected_due_to_cap,68,2024-11-26 -> 2025-02-01,1.0
metformin,True,False,578.0,eligible_but_not_selected_due_to_cap,68,2024-11-26 -> 2025-02-01,1.0
rekt4,True,False,579.0,eligible_but_not_selected_due_to_cap,68,2024-11-26 -> 2025-02-01,1.0
1squirrel,True,False,580.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
avachiangmainightsafariava,True,False,581.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
bananaforscale,True,False,582.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
carloacutis,True,False,583.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
chaosanddisorder,True,False,584.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
codetoken,True,False,585.0,eligible_but_not_selected_due_to_cap,67,2024-11-22 -> 2025-02-01,1.0
dogami,True,False,586.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
dotcom,True,False,587.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
evan2,True,False,588.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
expert_money,True,False,589.0,eligible_but_not_selected_due_to_cap,67,2024-11-26 -> 2025-02-01,1.0
flowerai,True,False,590.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
glp1,True,False,591.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
gobi,True,False,592.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
happycat2,True,False,593.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
ilence,True,False,594.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
kira3,True,False,595.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
koto2,True,False,596.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
landwolf2,True,False,597.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
nomansland,True,False,598.0,eligible_but_not_selected_due_to_cap,67,2024-11-19 -> 2025-01-31,1.0
oneunchillgal,True,False,599.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
opus2,True,False,600.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
pepe20,True,False,601.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
quasar3,True,False,602.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
shrub,True,False,603.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
solcat,True,False,604.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
terryinthetrenches,True,False,605.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
trackedbio,True,False,606.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
weirdmedievalmemes,True,False,607.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
yousim,True,False,608.0,eligible_but_not_selected_due_to_cap,67,2024-11-27 -> 2025-02-01,1.0
aiwarpertoken,True,False,609.0,eligible_but_not_selected_due_to_cap,66,2024-11-26 -> 2025-02-01,1.0
avaai,True,False,610.0,eligible_but_not_selected_due_to_cap,66,2024-11-28 -> 2025-02-01,1.0
cryptoczar,True,False,611.0,eligible_but_not_selected_due_to_cap,66,2024-11-28 -> 2025-02-01,1.0
dontdie,True,False,612.0,eligible_but_not_selected_due_to_cap,66,2024-11-27 -> 2025-02-01,1.0
goatseusactii,True,False,613.0,eligible_but_not_selected_due_to_cap,66,2024-11-15 -> 2025-01-20,1.0
jiffpom,True,False,614.0,eligible_but_not_selected_due_to_cap,66,2024-11-27 -> 2025-02-01,1.0
justiceforpnutandfred,True,False,615.0,eligible_but_not_selected_due_to_cap,66,2024-11-27 -> 2025-02-01,1.0
make,True,False,616.0,eligible_but_not_selected_due_to_cap,66,2024-11-11 -> 2025-01-31,1.0
ninjasquad,True,False,617.0,eligible_but_not_selected_due_to_cap,66,2024-11-28 -> 2025-02-01,1.0
praist,True,False,618.0,eligible_but_not_selected_due_to_cap,66,2024-11-28 -> 2025-02-01,1.0
ratescape,True,False,619.0,eligible_but_not_selected_due_to_cap,66,2024-11-28 -> 2025-02-01,1.0
rizzmas,True,False,620.0,eligible_but_not_selected_due_to_cap,66,2024-11-28 -> 2025-02-01,1.0
shibashootout,True,False,621.0,eligible_but_not_selected_due_to_cap,66,2024-11-26 -> 2025-02-01,1.0
stardoge,True,False,622.0,eligible_but_not_selected_due_to_cap,66,2024-11-28 -> 2025-02-01,1.0
wolfofwallstreet,True,False,623.0,eligible_but_not_selected_due_to_cap,66,2024-11-11 -> 2025-01-31,1.0
defrogs,True,False,624.0,eligible_but_not_selected_due_to_cap,65,2024-11-29 -> 2025-02-01,1.0
huahua,True,False,625.0,eligible_but_not_selected_due_to_cap,65,2024-11-29 -> 2025-02-01,1.0
justbuy1worthofthiscoin,True,False,626.0,eligible_but_not_selected_due_to_cap,65,2024-11-29 -> 2025-02-01,1.0
keketerminal,True,False,627.0,eligible_but_not_selected_due_to_cap,65,2024-11-29 -> 2025-02-01,1.0
khaokheowzoo,True,False,628.0,eligible_but_not_selected_due_to_cap,65,2024-11-29 -> 2025-02-01,1.0
screaminghyrax,True,False,629.0,eligible_but_not_selected_due_to_cap,65,2024-11-29 -> 2025-02-01,1.0
tema,True,False,630.0,eligible_but_not_selected_due_to_cap,65,2024-11-29 -> 2025-02-01,1.0
universalbasiccompute,True,False,631.0,eligible_but_not_selected_due_to_cap,65,2024-11-29 -> 2025-02-01,1.0
cheshiregrin,True,False,632.0,eligible_but_not_selected_due_to_cap,64,2024-11-30 -> 2025-02-01,1.0
kolin2,True,False,633.0,eligible_but_not_selected_due_to_cap,64,2024-11-30 -> 2025-02-01,1.0
minetardai,True,False,634.0,eligible_but_not_selected_due_to_cap,64,2024-11-30 -> 2025-02-01,1.0
powsche,True,False,635.0,eligible_but_not_selected_due_to_cap,64,2024-11-30 -> 2025-02-01,1.0
roflcopter,True,False,636.0,eligible_but_not_selected_due_to_cap,64,2024-11-28 -> 2025-02-01,1.0
buildonbnb,True,False,637.0,eligible_but_not_selected_due_to_cap,63,2024-11-23 -> 2025-01-24,1.0
duckai,True,False,638.0,eligible_but_not_selected_due_to_cap,63,2024-12-01 -> 2025-02-01,1.0
highaf,True,False,639.0,eligible_but_not_selected_due_to_cap,63,2024-11-30 -> 2025-02-01,1.0
jak,True,False,640.0,eligible_but_not_selected_due_to_cap,63,2024-12-01 -> 2025-02-01,1.0
santa2,True,False,641.0,eligible_but_not_selected_due_to_cap,63,2024-12-01 -> 2025-02-01,1.0
santahat,True,False,642.0,eligible_but_not_selected_due_to_cap,63,2024-12-01 -> 2025-02-01,1.0
tensorium,True,False,643.0,eligible_but_not_selected_due_to_cap,63,2024-12-01 -> 2025-02-01,1.0
boblles,True,False,644.0,eligible_but_not_selected_due_to_cap,62,2024-12-01 -> 2025-02-01,1.0
daddychill,True,False,645.0,eligible_but_not_selected_due_to_cap,62,2024-12-01 -> 2025-01-31,1.0
ginnan,True,False,646.0,eligible_but_not_selected_due_to_cap,62,2024-11-30 -> 2025-01-31,1.0
sensus,True,False,647.0,eligible_but_not_selected_due_to_cap,62,2024-12-02 -> 2025-02-01,1.0
trisigma,True,False,648.0,eligible_but_not_selected_due_to_cap,62,2024-12-02 -> 2025-02-01,1.0
yellowpepe,True,False,649.0,eligible_but_not_selected_due_to_cap,62,2024-12-02 -> 2025-02-01,1.0
babyshironeko,True,False,650.0,eligible_but_not_selected_due_to_cap,61,2024-12-03 -> 2025-02-01,1.0
dingocoin,True,False,651.0,eligible_but_not_selected_due_to_cap,61,2024-12-03 -> 2025-02-01,1.0
justachillguy,True,False,652.0,eligible_but_not_selected_due_to_cap,61,2024-12-03 -> 2025-02-01,1.0
roastmaster9000,True,False,653.0,eligible_but_not_selected_due_to_cap,61,2024-12-03 -> 2025-02-01,1.0
tomocat,True,False,654.0,eligible_but_not_selected_due_to_cap,61,2024-12-03 -> 2025-02-01,1.0
blackagnus,True,False,655.0,eligible_but_not_selected_due_to_cap,60,2024-12-02 -> 2025-02-01,1.0
dogc,True,False,656.0,eligible_but_not_selected_due_to_cap,60,2024-12-04 -> 2025-02-01,1.0
hoppymeme,True,False,657.0,eligible_but_not_selected_due_to_cap,60,2024-12-04 -> 2025-02-01,1.0
janrotherat,True,False,658.0,eligible_but_not_selected_due_to_cap,60,2024-12-04 -> 2025-02-01,1.0
salvatormundi,True,False,659.0,eligible_but_not_selected_due_to_cap,60,2024-12-04 -> 2025-02-01,1.0
alchemistai,True,False,660.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
biaoonsol,True,False,661.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
brettmemecoin,True,False,662.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
fxn,True,False,663.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
lifedog,True,False,664.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
limbo,True,False,665.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
lola3,True,False,666.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
mindzero,True,False,667.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
moe4,True,False,668.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
nutcoinmeme,True,False,669.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
size,True,False,670.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
skainet,True,False,671.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
theanthropicorder,True,False,672.0,eligible_but_not_selected_due_to_cap,59,2024-12-05 -> 2025-02-01,1.0
bananaforscale2,True,False,673.0,eligible_but_not_selected_due_to_cap,58,2024-12-06 -> 2025-02-01,1.0
kappy,True,False,674.0,eligible_but_not_selected_due_to_cap,58,2024-12-06 -> 2025-02-01,1.0
max2,True,False,675.0,eligible_but_not_selected_due_to_cap,58,2024-12-06 -> 2025-02-01,1.0
nothing4,True,False,676.0,eligible_but_not_selected_due_to_cap,58,2024-12-06 -> 2025-02-01,1.0
novaonmars,True,False,677.0,eligible_but_not_selected_due_to_cap,58,2024-12-06 -> 2025-02-01,1.0
would,True,False,678.0,eligible_but_not_selected_due_to_cap,58,2024-12-06 -> 2025-02-01,1.0
yawnsworld,True,False,679.0,eligible_but_not_selected_due_to_cap,58,2024-11-11 -> 2025-01-31,1.0
legend,True,False,680.0,eligible_but_not_selected_due_to_cap,57,2024-12-07 -> 2025-02-01,1.0
long4,True,False,681.0,eligible_but_not_selected_due_to_cap,57,2024-12-06 -> 2025-02-01,1.0
purplepepe,True,False,682.0,eligible_but_not_selected_due_to_cap,57,2024-12-07 -> 2025-02-01,1.0
sadant,True,False,683.0,eligible_but_not_selected_due_to_cap,57,2024-12-06 -> 2025-02-01,1.0
zenith3,True,False,684.0,eligible_but_not_selected_due_to_cap,57,2024-12-07 -> 2025-02-01,1.0
lunabyvirtuals,True,False,685.0,eligible_but_not_selected_due_to_cap,56,2024-12-08 -> 2025-02-01,1.0
splashdog,True,False,686.0,eligible_but_not_selected_due_to_cap,56,2024-12-08 -> 2025-02-01,1.0
thelokiecabal,True,False,687.0,eligible_but_not_selected_due_to_cap,56,2024-12-05 -> 2025-01-31,1.0
vitai,True,False,688.0,eligible_but_not_selected_due_to_cap,56,2024-12-06 -> 2025-02-01,1.0
whinecoin,True,False,689.0,eligible_but_not_selected_due_to_cap,56,2024-11-27 -> 2025-02-01,1.0
brot,True,False,690.0,eligible_but_not_selected_due_to_cap,55,2024-12-09 -> 2025-02-01,1.0
catslap,True,False,691.0,eligible_but_not_selected_due_to_cap,55,2024-12-09 -> 2025-02-01,1.0
keepgambling,True,False,692.0,eligible_but_not_selected_due_to_cap,55,2024-12-09 -> 2025-02-01,1.0
lumi3,True,False,693.0,eligible_but_not_selected_due_to_cap,55,2024-12-09 -> 2025-02-01,1.0
mcdull,True,False,694.0,eligible_but_not_selected_due_to_cap,55,2024-12-09 -> 2025-02-01,1.0
thedogenft,True,False,695.0,eligible_but_not_selected_due_to_cap,55,2024-12-09 -> 2025-02-01,1.0
darksun,True,False,696.0,eligible_but_not_selected_due_to_cap,54,2024-12-10 -> 2025-02-01,1.0
frensofelon,True,False,697.0,eligible_but_not_selected_due_to_cap,54,2024-12-09 -> 2025-02-01,1.0
hermythestallion,True,False,698.0,eligible_but_not_selected_due_to_cap,54,2024-12-10 -> 2025-02-01,1.0
internosaur,True,False,699.0,eligible_but_not_selected_due_to_cap,54,2024-12-10 -> 2025-02-01,1.0
logosai,True,False,700.0,eligible_but_not_selected_due_to_cap,54,2024-12-10 -> 2025-02-01,1.0
maxoneth,True,False,701.0,eligible_but_not_selected_due_to_cap,54,2024-12-10 -> 2025-02-01,1.0
musmecoin,True,False,702.0,eligible_but_not_selected_due_to_cap,54,2024-12-10 -> 2025-02-01,1.0
neirooneth,True,False,703.0,eligible_but_not_selected_due_to_cap,54,2024-12-10 -> 2025-02-01,1.0
pepethekingprawn,True,False,704.0,eligible_but_not_selected_due_to_cap,54,2024-12-10 -> 2025-02-01,1.0
singularry,True,False,705.0,eligible_but_not_selected_due_to_cap,54,2024-12-10 -> 2025-02-01,1.0
spunkysdx,True,False,706.0,eligible_but_not_selected_due_to_cap,54,2024-12-10 -> 2025-02-01,1.0
aimonicabrands,True,False,707.0,eligible_but_not_selected_due_to_cap,53,2024-12-11 -> 2025-02-01,1.0
knotdiffiehellman,True,False,708.0,eligible_but_not_selected_due_to_cap,53,2024-12-11 -> 2025-02-01,1.0
rifampicin,True,False,709.0,eligible_but_not_selected_due_to_cap,53,2024-12-11 -> 2025-02-01,1.0
shibawing,True,False,710.0,eligible_but_not_selected_due_to_cap,53,2024-11-11 -> 2025-02-01,1.0
6,True,False,711.0,eligible_but_not_selected_due_to_cap,52,2024-12-12 -> 2025-02-01,1.0
crab,True,False,712.0,eligible_but_not_selected_due_to_cap,52,2024-12-12 -> 2025-02-01,1.0
fug,True,False,713.0,eligible_but_not_selected_due_to_cap,52,2024-11-11 -> 2025-01-30,1.0
horny,True,False,714.0,eligible_but_not_selected_due_to_cap,52,2024-12-12 -> 2025-02-01,1.0
lambosforvirgins,True,False,715.0,eligible_but_not_selected_due_to_cap,52,2024-12-06 -> 2025-01-31,1.0
monaarcane,True,False,716.0,eligible_but_not_selected_due_to_cap,52,2024-12-12 -> 2025-02-01,1.0
pledge2,True,False,717.0,eligible_but_not_selected_due_to_cap,52,2024-12-11 -> 2025-01-31,1.0
dogwithappleinmouth,True,False,718.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
firstconvictedraccon,True,False,719.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
fomo3d,True,False,720.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
fric,True,False,721.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
loner,True,False,722.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
luffyinu,True,False,723.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
maneki,True,False,724.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
muskit,True,False,725.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
neroboss,True,False,726.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
orbit3,True,False,727.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
realisworlds,True,False,728.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
simmitoken,True,False,729.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
uglydog,True,False,730.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
voyagerai,True,False,731.0,eligible_but_not_selected_due_to_cap,51,2024-12-13 -> 2025-02-01,1.0
agenttank,True,False,732.0,eligible_but_not_selected_due_to_cap,50,2024-12-14 -> 2025-02-01,1.0
draggycto,True,False,733.0,eligible_but_not_selected_due_to_cap,50,2024-11-11 -> 2025-01-05,1.0
jailbreakme,True,False,734.0,eligible_but_not_selected_due_to_cap,50,2024-12-14 -> 2025-02-01,1.0
justiceforpeanut,True,False,735.0,eligible_but_not_selected_due_to_cap,50,2024-12-14 -> 2025-02-01,1.0
kwantxbt,True,False,736.0,eligible_but_not_selected_due_to_cap,50,2024-12-14 -> 2025-02-01,1.0
memeanarchicnumismaticasset,True,False,737.0,eligible_but_not_selected_due_to_cap,50,2024-12-14 -> 2025-02-01,1.0
mystery2,True,False,738.0,eligible_but_not_selected_due_to_cap,50,2024-12-14 -> 2025-02-01,1.0
quantifyai,True,False,739.0,eligible_but_not_selected_due_to_cap,50,2024-12-14 -> 2025-02-01,1.0
thalesai,True,False,740.0,eligible_but_not_selected_due_to_cap,50,2024-12-14 -> 2025-02-01,1.0
work,True,False,741.0,eligible_but_not_selected_due_to_cap,50,2024-12-14 -> 2025-02-01,1.0
kpopkpopfun,True,False,742.0,eligible_but_not_selected_due_to_cap,49,2024-12-13 -> 2025-02-01,1.0
toadsol,True,False,743.0,eligible_but_not_selected_due_to_cap,49,2024-11-11 -> 2025-01-07,1.0
convo,True,False,744.0,eligible_but_not_selected_due_to_cap,48,2024-12-16 -> 2025-02-01,1.0
iq6900,True,False,745.0,eligible_but_not_selected_due_to_cap,48,2024-12-16 -> 2025-02-01,1.0
kirakuru,True,False,746.0,eligible_but_not_selected_due_to_cap,48,2024-12-16 -> 2025-02-01,1.0
pillzumi,True,False,747.0,eligible_but_not_selected_due_to_cap,48,2024-12-16 -> 2025-02-01,1.0
frodothevirtualsamurai,True,False,748.0,eligible_but_not_selected_due_to_cap,47,2024-12-17 -> 2025-02-01,1.0
gemxbt,True,False,749.0,eligible_but_not_selected_due_to_cap,47,2024-12-17 -> 2025-02-01,1.0
hotdoge2,True,False,750.0,eligible_but_not_selected_due_to_cap,47,2024-12-17 -> 2025-02-01,1.0
kween,True,False,751.0,eligible_but_not_selected_due_to_cap,47,2024-12-17 -> 2025-02-01,1.0
letsgetthisbread,True,False,752.0,eligible_but_not_selected_due_to_cap,47,2024-12-17 -> 2025-02-01,1.0
meowmeowmeowmeow,True,False,753.0,eligible_but_not_selected_due_to_cap,47,2024-12-17 -> 2025-02-01,1.0
pepoclown,True,False,754.0,eligible_but_not_selected_due_to_cap,47,2024-11-11 -> 2025-01-15,1.0
planktoninpain,True,False,755.0,eligible_but_not_selected_due_to_cap,47,2024-12-17 -> 2025-02-01,1.0
slopfather,True,False,756.0,eligible_but_not_selected_due_to_cap,47,2024-12-17 -> 2025-02-01,1.0
sqrfund,True,False,757.0,eligible_but_not_selected_due_to_cap,47,2024-12-17 -> 2025-02-01,1.0
trusttheprocess,True,False,758.0,eligible_but_not_selected_due_to_cap,47,2024-12-17 -> 2025-02-01,1.0
big,True,False,759.0,eligible_but_not_selected_due_to_cap,46,2024-12-10 -> 2025-02-01,1.0
bigpharmai,True,False,760.0,eligible_but_not_selected_due_to_cap,46,2024-12-18 -> 2025-02-01,1.0
doglibre,True,False,761.0,eligible_but_not_selected_due_to_cap,46,2024-12-18 -> 2025-02-01,1.0
gpuairich,True,False,762.0,eligible_but_not_selected_due_to_cap,46,2024-12-18 -> 2025-02-01,1.0
magaverse,True,False,763.0,eligible_but_not_selected_due_to_cap,46,2024-12-18 -> 2025-02-01,1.0
minidoge3,True,False,764.0,eligible_but_not_selected_due_to_cap,46,2024-12-18 -> 2025-02-01,1.0
mizuki,True,False,765.0,eligible_but_not_selected_due_to_cap,46,2024-12-18 -> 2025-02-01,1.0
naitzsche,True,False,766.0,eligible_but_not_selected_due_to_cap,46,2024-12-18 -> 2025-02-01,1.0
principalsnetwork,True,False,767.0,eligible_but_not_selected_due_to_cap,46,2024-12-18 -> 2025-02-01,1.0
wuffi,True,False,768.0,eligible_but_not_selected_due_to_cap,46,2024-12-18 -> 2025-02-01,1.0
xenopuslaevis,True,False,769.0,eligible_but_not_selected_due_to_cap,46,2024-12-18 -> 2025-02-01,1.0
