seed,sheet_name,variant,mae,rmse,mape,directional_accuracy,roi_proxy
17,pundu,V2,0.0003942831685275844,0.0004780971459885367,6.522072415519572,0.7647058823529411,0.06761687622890629
17,pundu,V3,9643.860907909439,9678.412634710607,162577557.05690795,0.47058823529411764,-0.001971251631163103
17,qstar,V0,0.02305406578864746,0.023054487922371136,5037.811594451811,0.5882352941176471,0.11212189089625896
17,qstar,V1,0.05812581996657632,0.058771759709217476,12697.023963771617,0.4117647058823529,-0.11212189089625896
17,qstar,V2,0.00010330377492696747,0.00014823498789890197,17.997078275077506,0.5882352941176471,0.07745503233077394
17,qstar,V3,1272.4955858869828,1692.466736276112,244743089.1500843,0.5882352941176471,0.11212189089625896
17,rawr,V0,0.026739181743903655,0.026741376510621754,3303.688170303503,0.29411764705882354,-0.11688259999567874
17,rawr,V1,0.029901753225900992,0.029903514922906722,3666.8372802283934,0.7058823529411765,0.11688259999567874
17,rawr,V2,0.0016275070242080217,0.0016470323790885807,209.81284309647458,0.29411764705882354,-0.11688259999567874
17,rawr,V3,585.6606544625344,691.5838985622178,60740006.126520574,0.29411764705882354,-0.11688259999567874
17,realsmurfcat,V0,0.02288336962370607,0.0228833705400452,45425.020995063176,0.35294117647058826,-0.06116436966923731
17,realsmurfcat,V1,0.04861913713489602,0.051338166726690775,97146.89763421447,0.5882352941176471,0.036530494029703986
17,realsmurfcat,V2,3.2701579387144284e-05,3.337851650181074e-05,66.37120826131245,0.35294117647058826,-0.06116436966923731
17,realsmurfcat,V3,1380.6098846819714,1461.6407848113358,2739376590.153641,0.35294117647058826,-0.06116436966923731
17,ribbit2,V0,0.022779969784126778,0.022779969799453955,445344.41462829354,0.29411764705882354,-0.09116774150033331
17,ribbit2,V1,0.07858941201275471,0.07902127397410137,1539543.9151141592,0.6470588235294118,0.07944490289870047
17,ribbit2,V2,1.7272438737235e-06,1.8881935412902337e-06,35.11015263726094,0.4117647058823529,-0.008356001935941429
17,ribbit2,V3,452.266199390618,551.617182359188,8472695159.041567,0.29411764705882354,-0.09116774150033331
17,riko,V0,0.02913091118436695,0.029142308592228182,590.0230888494033,0.17647058823529413,-0.09296409740816317
17,riko,V1,0.03177432839696025,0.0340196738352257,614.6800821854807,0.8235294117647058,0.09296409740816317
17,riko,V2,0.0015789673791675469,0.001753150293938479,34.148613168993165,0.35294117647058826,-0.01990508376750486
17,riko,V3,100.43592008466516,184.27433496496252,1977446.8919382722,0.17647058823529413,-0.09296409740816317
17,rockytherock,V0,0.027402734576647117,0.0274059388868103,2478.321685104225,0.11764705882352941,-0.16661929776031553
17,rockytherock,V1,0.051696168358283334,0.05169757053199081,4640.511771547625,0.8823529411764706,0.16661929776031553
17,rockytherock,V2,0.0018220184163186162,0.0018784148438391512,170.74857478028014,0.11764705882352941,-0.16661929776031553
17,rockytherock,V3,3822.8763067991554,3862.323208934556,336569618.3736065,0.11764705882352941,-0.16661929776031553
17,ronnie,V0,0.02944011345081626,0.02944109127083745,1822.5349179247387,0.4117647058823529,-0.08258615473152696
17,ronnie,V1,0.03979086364497147,0.040994244531453665,2501.865363762723,0.47058823529411764,0.012325439193870014
17,ronnie,V2,0.002486466953770287,0.0028970608061659967,156.23276055464487,0.4117647058823529,-0.08258615473152696
17,ronnie,V3,366.37889706415757,588.077072488354,22663287.599139433,0.4117647058823529,-0.08258615473152696
17,rsnoofi,V0,0.028806595880054495,0.02880742193011929,2738.596889406253,0.23529411764705882,-0.09771306455398969
17,rsnoofi,V1,0.064225103034978,0.06490449007995093,6088.932081407273,0.7647058823529411,0.09771306455398969
17,rsnoofi,V2,0.0020127211660802198,0.002087904348122796,191.3775477195307,0.23529411764705882,-0.09771306455398969
17,rsnoofi,V3,5253.7400898818105,5299.526599092841,488869712.782015,0.23529411764705882,-0.09771306455398969
17,ryujin,V0,0.022771742381097644,0.022771742381097644,227717423.81097642,0.0,0.0
17,ryujin,V1,0.04420677132663258,0.04432970583713632,442067713.2663257,0.0,0.0
17,ryujin,V2,7.514795783325531e-11,1.1578412479892689e-10,0.7514795783325531,0.0,0.0
17,ryujin,V3,283.5020857986074,313.4541096270337,2835020857986.074,0.0,0.0
17,sadhamster,V0,0.03285227537626851,0.03286591488096298,1346.8568266262353,0.058823529411764705,-0.163017623170409
17,sadhamster,V1,0.044895707600129585,0.0449029544320821,1815.726750882639,0.9411764705882353,0.163017623170409
17,sadhamster,V2,0.006325092406822241,0.007196044517858129,249.55570482464145,0.058823529411764705,-0.163017623170409
17,sadhamster,V3,9115.775446054342,12122.93028877754,330187469.84031737,0.058823529411764705,-0.163017623170409
17,samoyedcoin,V0,0.030600896593166088,0.030606881613601807,602.9243987199861,0.4117647058823529,-0.059754739888875454
17,samoyedcoin,V1,0.016694027969165446,0.028481417687667557,324.90229786142777,0.4117647058823529,-0.045867145148970966
17,samoyedcoin,V2,0.0034185182946856667,0.003496138300806614,68.22575546107367,0.4117647058823529,-0.059754739888875454
17,samoyedcoin,V3,8487.775948214427,10363.458860381163,165883330.3510137,0.4117647058823529,-0.059754739888875454
17,sharbi,V0,0.02277479768518193,0.022774797713928728,318434.2797214401,0.35294117647058826,0.0012722221877366213
17,sharbi,V1,0.00841470300501639,0.008650329421514126,116517.2847756466,0.5882352941176471,0.10129242122208834
17,sharbi,V2,1.4466271448994321e-06,1.8262921251080125e-06,17.780652060329682,0.7058823529411765,0.04876862748546599
17,sharbi,V3,46.407555819868456,57.09375540808917,624024382.4557565,0.35294117647058826,0.0012722221877366213
17,sharkcat,V0,0.034968332093500774,0.03498891372162127,786.8939606891811,0.11764705882352941,-0.14411672084589297
17,sharkcat,V1,0.04799498869987323,0.05185515224185415,1020.457803533533,0.8235294117647058,0.12051900273146
17,sharkcat,V2,0.006749017412115363,0.0075194832459814466,145.37480588021984,0.11764705882352941,-0.14411672084589297
17,sharkcat,V3,10563.442136244832,12043.856483670677,219733157.53618398,0.11764705882352941,-0.14411672084589297
17,sharki,V0,0.02463584684257422,0.024635919819517866,7848.923678254856,0.35294117647058826,0.006730845448026425
17,sharki,V1,0.027946887598334254,0.03506887626744132,9161.74770995656,0.47058823529411764,0.01752143238014283
17,sharki,V2,0.0003368887918557506,0.00037541540794561624,108.40239857079364,0.35294117647058826,0.006730845448026425
17,sharki,V3,120.56205867287072,158.8113674690219,36485533.60423471,0.4117647058823529,0.029121536273156345
17,shinainu,V0,0.02277236950013613,0.022772369500148555,5747519.119831534,0.4117647058823529,-0.01611330156341982
17,shinainu,V1,0.039036974486051694,0.039072576376710556,9849518.329214752,0.5294117647058824,0.01611330156341982
17,shinainu,V2,1.5466453115876021e-07,1.568939639919924e-07,39.389391464800546,0.4117647058823529,-0.01611330156341982
17,shinainu,V3,104.08984979947226,128.13034932682785,26230567341.615112,0.4117647058823529,-0.01611330156341982
17,shoggoth,V0,0.06406578430113063,0.06451243325607071,481.0894397734262,0.17647058823529413,-0.2198147189726152
17,shoggoth,V1,0.030285669874303738,0.04568272148530726,159.75233026730302,0.7058823529411765,0.11206743815150039
17,shoggoth,V2,0.02404314518544562,0.025486181182283282,190.5117586703713,0.23529411764705882,-0.16318288810400103
17,shoggoth,V3,33738.617016332006,38329.41950463883,198203157.7088807,0.17647058823529413,-0.2198147189726152
17,sillydragon,V0,0.035053084359758714,0.03510391396633041,861.6462855970976,0.058823529411764705,-0.1628197406514704
17,sillydragon,V1,0.06781151547990853,0.06798773334351117,1625.7001756162367,0.9411764705882353,0.1628197406514704
17,sillydragon,V2,0.006427193563836515,0.006629012565119257,158.85742687967283,0.058823529411764705,-0.1628197406514704
17,sillydragon,V3,17417.4640453591,18644.94524052314,384036432.5515774,0.058823529411764705,-0.1628197406514704
17,sillynubcat,V0,0.03832421178696194,0.038429667887797114,372.3358123240809,0.11764705882352941,-0.12637581441835527
17,sillynubcat,V1,0.04609475321583609,0.046174889458158674,433.35585746081836,0.8823529411764706,0.12637581441835527
17,sillynubcat,V2,0.005922090661405845,0.006470328357626244,62.38428802083378,0.23529411764705882,-0.08611158430351697
17,sillynubcat,V3,13057.052676643092,13651.11654541013,120434905.11324029,0.11764705882352941,-0.12637581441835527
17,slop,V0,0.02512834011731056,0.025128458614526984,4668.176000391327,0.29411764705882354,-0.07816265868141695
17,slop,V1,0.045345582218359326,0.04930169789779878,8676.503070829483,0.7058823529411765,0.07816265868141695
17,slop,V2,0.0005967698972150126,0.0006034534033429551,112.65176718211333,0.29411764705882354,-0.07816265868141695
17,slop,V3,1106.6486084229282,1278.9671375524706,211080944.6197335,0.29411764705882354,-0.07816265868141695
17,slothana,V0,0.026712035696012874,0.02671955691192022,742.4611079170423,0.35294117647058826,-0.04988460895028953
17,slothana,V1,0.04653464858041339,0.051145449077247274,1245.7400425108788,0.6470588235294118,0.04988460895028953
17,slothana,V2,0.000520322560001121,0.0005614710334840318,14.782876189609981,0.47058823529411764,0.017546391495329987
17,slothana,V3,4826.745861537505,4885.842451329655,132287074.77190995,0.35294117647058826,-0.04988460895028953
17,snapkero,V0,0.02277616864046843,0.022776168643949622,410485.8788391235,0.5294117647058824,-0.0036325877564598818
17,snapkero,V1,0.05247597737028237,0.05247597737219577,945751.883515036,0.47058823529411764,0.0036325877564598818
17,snapkero,V2,5.045228667202145e-07,6.504501904137529e-07,9.20335044538496,0.47058823529411764,0.024318623016018347
17,snapkero,V3,4062.4461369504484,4156.467184585203,73758731529.2895,0.5294117647058824,-0.0036325877564598818
17,solchat,V0,0.135745853660284,0.14137921555731292,28.701201435519824,0.35294117647058826,-0.012019096950301176
17,solchat,V1,0.2210305762054116,0.23965323242567677,47.11646203430506,0.17647058823529413,-0.07563004327098466
17,solchat,V2,0.19383641067716337,0.2024843738994967,40.26727002545345,0.23529411764705882,-0.0466176719442092
17,solchat,V3,1274.5745018471573,1417.3566885243768,254079.1269144813,0.17647058823529413,-0.07563004327098466
17,speedy2,V0,0.03161270777898132,0.031617250417529705,1036.0252047632653,0.17647058823529413,-0.13163410989043173
17,speedy2,V1,0.007301514245385236,0.01104486261159616,258.9149679296346,0.5882352941176471,0.06684903355540245
17,speedy2,V2,0.002295473570397388,0.002360673715119822,76.87947104059528,0.23529411764705882,-0.09076870802755772
17,speedy2,V3,1249.962749432818,1487.751249869353,38014527.32783297,0.17647058823529413,-0.13163410989043173
17,squidgrow2,V0,0.05422871448392422,0.05426386739696206,327.71772349409554,0.058823529411764705,-0.06293815246768439
17,squidgrow2,V1,0.021851616181915622,0.022210816521423225,131.79762091084189,0.058823529411764705,-0.06293815246768439
17,squidgrow2,V2,0.01654874020877535,0.01667254820471805,100.32009903842916,0.058823529411764705,-0.06293815246768439
17,squidgrow2,V3,2267.541824742794,2468.847239372028,13495503.247781262,0.058823529411764705,-0.06293815246768439
17,strategicbitcoinreserve,V0,0.5635550723421147,0.6430297987942392,108.33315320344781,0.4117647058823529,-0.06532761727964367
17,strategicbitcoinreserve,V1,0.5667904353686404,0.6331810752335788,102.64908574467952,0.47058823529411764,-0.005531470232183394
17,strategicbitcoinreserve,V2,0.8302736465485403,1.0614817541534483,153.05798604556557,0.4117647058823529,-0.07271466988560436
17,strategicbitcoinreserve,V3,29744.832562797877,40346.1856762387,4658959.496129283,0.23529411764705882,-0.21953272023002798
17,supercyclereal,V0,0.027306858087805374,0.027330062307023485,1753.038387863965,0.23529411764705882,-0.13090725834635697
17,supercyclereal,V1,0.05539667269254011,0.062447191444230034,3608.483654107895,0.8235294117647058,0.20711736906526954
17,supercyclereal,V2,0.002188864807919358,0.0026056338821755895,144.1105466016071,0.35294117647058826,-0.10171984628790715
17,supercyclereal,V3,3104.7464318406924,5738.300575996946,124035805.54256463,0.23529411764705882,-0.13090725834635697
17,supertrump,V0,0.02568497881670408,0.025693366035889273,2369.002703994952,0.17647058823529413,-0.21131857939255
17,supertrump,V1,0.05905524832285026,0.06291000331747666,5654.243137818499,0.8235294117647058,0.21131857939255
17,supertrump,V2,0.0012251527492281819,0.0012983940713600303,123.67945914254928,0.4117647058823529,-0.0218993137014568
17,supertrump,V3,7801.701998713735,12713.168556638107,659792122.3488872,0.17647058823529413,-0.21131857939255
17,suwi,V0,0.034089848495163,0.03409263361284399,4131.939731234799,0.17647058823529413,-0.21274119158037721
17,suwi,V1,0.05796210813458146,0.06135811543881358,6571.175726465772,0.7647058823529411,0.15894972087841144
17,suwi,V2,0.002811047594196897,0.0029033887525458835,368.76117273505605,0.17647058823529413,-0.21274119158037721
17,suwi,V3,674.44664717139,897.9205805692253,62395235.63062439,0.17647058823529413,-0.21274119158037721
17,taoinu,V0,0.02800335069061654,0.028003917138042643,1043.274737285323,0.29411764705882354,-0.03177001731196166
17,taoinu,V1,0.050968133517217865,0.05803354910497905,1892.1461426184042,0.5882352941176471,0.005078099547373458
